Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label
What in the actual fuck,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,there is no indication that the author's motivation is hateful or racist based on the content of the tweet,Non-hate
"Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her",No,the tweet does not contain racial hate speech against People of African Descent it targets individuals based on their actions and ethnicity but does not reference Black people specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to criticize Jennifer Lawrence's behavior without indicating a broader animosity towards a racial group,Non-hate
Frost is a stupid bitch. @user,No,the tweet does not mention race or any specific group of people,Yes,the author's motivation appears to be derogatory but it is not explicitly hateful or racist,Non-hate
"So far it's 43 women and at least three rape accusations but sure, go on and believe it was one woman looking for m…",No,the tweet does not mention race or target people of African descent specifically,No,the author's motivation appears to be focused on discussing allegations rather than promoting hate or racism,Non-hate
Being at a public pool makes me realize how much I really do fucking hate kids,No,", the tweet does not target any specific racial or ethnic group and focuses on a general dislike for children rather than any racial animus,",No,", the author's motivation appears to express frustration towards children rather than any form of hate or racism",Non-hate
new language classes starting soon! can we get a retweet please @user @user @user @user @user ?,No,the tweet does not contain any racial hate speech against People of African Descent as it does not mention race or use derogatory language,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it is a request for retweets regarding language classes,Non-hate
"Cameroon continues to unlawfully force refugees back to conflict, destitution and displacement in Nigeria's Borno State @user @user",No,this tweet does not contain racial hate speech against People of African Descent as it discusses the actions of a government towards refugees without targeting a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses concern for the treatment of refugees without promoting hate or discrimination,Non-hate
#bookswithalettermissing Alia Grace: Harrowing tale young Saudi-Irish immigrant to Canada framed for a murder she did not commit,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
"In case you though most international migrants were in Europe, latest figure shows the US has the most!!!  And...",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
BabiÅ¡ criticises distribution of 450 migrants among #EU states,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses migration in a general context without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it appears to be focused on political criticism rather than expressing hate or racism,Non-hate
Surge in Italian &amp; EU support for Libyan coastguard means almost half of all refugees &amp; migrants who tried to reach EU by boat in June were intercepted and returned to Libya's detention center hellholes,No,the tweet discusses refugee and migrant issues without targeting any specific racial group,Yes,the author's motivation appears to be critical of policies regarding refugees and migrants rather than expressing hate or racism,Non-hate
Come work for @user advocacting on behalf of refugees and migrants. Based in Tunis. DM for more details,No,this tweet does not contain any racial hate speech against People of African Descent as it discusses opportunities for refugees and migrants without any negative connotations or discriminatory language,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it promotes work opportunities for a diverse group of individuals,Non-hate
Lea Ramirez reports from New York City as an alliance develops between tech workers and immigrant rights activists to challenge the tech giants’ ties to ICE,No,the tweet does not contain any racial hate speech against Black people as it discusses an alliance without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on activism and collaboration rather than promoting hate,Non-hate
#Burundi Burundian refugees should go home!,No,this tweet does not contain racial hate speech against People of African Descent as it does not target individuals based on their race or ethnicity,No,the author's motivation appears to be focused on a political or nationalistic stance rather than expressing hate or racism,Hate
Too many women confuse their hearts with their vaginas,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a gender-related comment rather than targeting any racial group,Hate
honestly the amount of interalized misogyny n slut shaming I have is incredible. I feel like a whore and an awful person 4 buying condoms 🙃,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses personal feelings about misogyny and shame rather than targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses personal struggle with internalized feelings rather than animosity towards any group,Non-hate
"Literally no woman has ever gone out like this. If they did choose though, you're a slimy cunt for cat calling",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation appears to be expressing frustration with cat calling rather than promoting hate or racism,Non-hate
"'. . . You mean a beautiful being? Yea, then. If not, no. You're not a skank.'",No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the context is unclear and does not reference race,Non-hate
You're a skank ass ho but I love you anyway. @user,No,this tweet does not contain racial hate speech against People of African Descent Black people it uses derogatory language but does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a complicated affection rather than racial animosity,Non-hate
Women have become bigger players than men. The tides have turned my friends,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it discusses gender dynamics rather than race,Non-hate
#Jordan says unable to host new wave of #Syria refugees #UnitedNations,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a refugee situation without targeting any specific racial group,Non-hate
"Here are the countries that are looking after the most refugees, measured in comparison to the local population - UN @user",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses countries and refugees without any derogatory language or targeting of a specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informative and focused on a humanitarian topic,Non-hate
Enough! White House says US choking on 10.7 million legal immigrants,No,the tweet does not specifically target or express hate against People of African Descent,No,the author's motivation appears to be a critique of immigration policy rather than a racially motivated attack,Hate
"200 black suspects refugees stop the German police to bring one person out of the country. After police have to let him go under pressure, he escaped in the underground.",No,the tweet does not contain explicit racial hate speech against Black people it describes a situation involving suspects and police without derogatory language or slurs,No,the author's motivation does not appear to be hateful or racist as the tweet seems to report an event without expressing disdain or prejudice towards any racial group,Non-hate
My life was really headed in the right direction before I started drinking... At the age of 10...,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
"@user #NoDACA No# DACA Fraud  60,000 have Arrest Records 50% lied to get DACA #SendThemBack #Immigration",No,the tweet does not specifically target People of African Descent or contain racial hate speech against them,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism toward a particular racial group,Hate
@user @user Thats a lie you can not merge Legal Immigrants with Illegal Aliens Stats to come out with a #FakeState,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses legal and illegal immigration without reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it focuses on immigration statistics and the validity of claims without targeting any racial group,Non-hate
@user Bottom line is you are a paid fake account coming to the support of a rape enabler. Pretty sick.,No,the tweet does not contain racial hate speech against People of African Descent Black people it focuses on the accusation of being a fake account and enabling rape rather than race,No,the author's motivation does not appear to be hateful or racist it seems to be directed at the person's actions rather than their race,Non-hate
When your life's lit as FUCK,No,the tweet does not reference race or contain any specific language targeting People of African Descent,No,the author's motivation appears to express excitement or positivity rather than hate or racism,Non-hate
"Few have suffered more [during the Trump admin] than immigrants and those seeking asylum from oppressive regimes. However, Trump's anti-immigrant crackdown has been fantastic for South Florida's massive private-prison corporation, Boca Raton's GEO Group.",No,this tweet discusses the impact of policies on immigrants without targeting any specific racial group,Yes,the author's motivation appears to be critical of government policies rather than promoting hate or racism,Non-hate
"@user @user Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas…",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content discusses gender dynamics rather than race,Non-hate
Back From Dilley Immigrant Detention Center: Interview With Nolo Immigration Attorney/Volunteer Kyle Knapp,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses an immigrant detention center without any mention of race or hate speech,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be informational about an interview regarding immigration issues,Non-hate
Report: US plans to change Palestinian refugee status #President #son-in-law...,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it discusses a political issue without targeting any racial group,Non-hate
@user @user America MUST STOP criminal illegal aliens from coming into this country!!! We must PROTECT our children!!! #WalkAwayFromDemocrats #DemocratsHateAmerica #DemocratsKilledMollieTibbetts #BuildThatWall #TrumpForever #GodBlessPO,No,the tweet does not specifically target People of African Descent and focuses on immigration issues rather than race,No,the author's motivation appears to be centered on political beliefs rather than racial hatred,Hate
@user hey can i go an live with girls like am a tidy bitch in green slut life ?,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content is more focused on personal lifestyle choices and does not reference race,Non-hate
JF&amp;CS volunteers bring comfort to area’s Syrian refugees -,No,the tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate
European Commission presents plan on creating #EU migration centers,No,the tweet does not contain any racial hate speech against People of African Descent it discusses a political topic related to migration,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informational regarding a governmental plan,Non-hate
@user I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express confusion or curiosity without any derogatory intent,Non-hate
@user @user Such a skank you have to play on this.Get a life lol,No,this tweet does not contain any racial hate speech against People of African Descent because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be directed at an individual's behavior rather than their race,Hate
Immigration Jihad in action.,No,this tweet does not explicitly reference or target People of African Descent or Black people it uses a term that could relate to a broader context of immigration,No,the motivation behind this tweet is not clearly hateful or racist as it does not specifically attack a racial group,Hate
I don't just make girls cum... I make girls ask me if they're allowed to cum,No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on sexual content rather than race,Hate
Soccer players go down more than my bitch on my dick,No,the tweet does not specifically target or express hatred towards People of African Descent it refers to soccer players in a general sense,No,the author's motivation appears to be crude humor rather than a direct expression of hate or racism,Hate
Fire Judges that Release Immigrants after they commit a crime so they end up killing after their release throw the Judge in Jail #Trump MAGA #RedNationRising #Immigration,No,The tweet does not specifically target People of African Descent or express racial hate speech against them,No,The author's motivation appears to be focused on immigration and crime rather than expressing hatred or racism towards a specific racial group,Hate
"@user I know you don't apply common sense, but common sense says no-one would be cautioned for rape is a successful prosecution was possible.",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a general issue surrounding common sense and legal consequences without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a critique of reasoning related to legal issues rather than an attack on any specific group,Non-hate
@user @user can you rally for @user weve got to defeat liberal Pocahontas (@SenWarren ) Massachusetts does not want illegals in our commonwealth #NoDACA #noillegals #senDiehl,No,the tweet does not contain explicit racial hate speech against Black people,No,the author's motivation appears to be political opposition rather than racial hatred,Hate
"We, The People want the Wall Funding NOW!! Shut it down @user #WRWY Also, We, The People want the DACA ILLEGALS sent back to their Countries of Origin!! @user is wrong about these things. #DrainTheSwamp #BuildThatWall #BuildTheWall #MAGA #WWG1WGA #KAG",No,this tweet does not contain explicit racial hate speech against Black people as it focuses on immigration issues rather than race,No,the author's motivation appears to be political rather than hateful or racist as they are advocating for specific policies and actions,Hate
"I don’t know one woman who has not experienced harassment, the gamut from demeaning comments all the way to rape. #WomenWhoRoar #MeToo",No,this tweet discusses the experiences of women with harassment and does not target any racial group,Yes,the motivation appears to be to raise awareness about women's issues and does not indicate hate or racism,Non-hate
*Fires back* hoe ass bitch with a big ass forehead 😭 I knowwwwww 😭😭😭,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any form,No,the author's motivation for writing the tweet is not hateful or racist because it appears to be a personal insult rather than a racially charged statement,Hate
@user @user @user @user @user @user @user @user @user @user ILLEGALS BUILDTHATWALL,No,this tweet does not specifically mention or target People of African Descent it refers to a general group labeled as illegals which is not racially specific,No,the motivation appears to be focused on immigration policy rather than expressing hatred or racism towards a specific racial group,Hate
"@user @user FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole th…",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be to criticize the use of derogatory language rather than to express hate or racism,Non-hate
@user Bitch is a ugly 3rd world kunt wit no ass and flopper jugs. Hate her,Yes,the tweet contains derogatory language that targets an individual in a dehumanizing manner,No,the author's motivation seems to stem from personal animosity rather than a broader racial hatred,Hate
"Another day, and another one of @user pedophile “Dreamers” have raped another little girl.  Polk Sheriff: Illegal Alien Arrested for Rape of 8-Year-Old Girl in Florida  #NoDACA #NoAmnesty #BuildTheDamnWall #ThanQ #QAnon",Yes,the tweet uses the term Dreamers in a derogatory context associating immigrants with criminal behavior which can perpetuate negative stereotypes against people of color,Yes,the author's motivation appears to be to incite fear and hatred towards immigrants particularly those of African descent by linking them to heinous acts,Hate
make up your mind your going to take their benefits away so r u going to do the same to the young migrants punish ur own and let off others,No,the tweet does not contain explicit racial hate speech against Black people it discusses benefits and migrants without targeting any racial group specifically,No,the author's motivation appears to be critical of policy rather than expressing hate or racism,Hate
"@user @user @user Please discuss who will pay for all the services immigrants receive. 10K or more per child per year, education alone. Who will pay this and everything else??",No,This tweet does not contain racial hate speech against People of African Descent as it does not specifically target any racial group or use derogatory language,Yes,The author's motivation appears to be focused on financial concerns regarding immigration rather than expressing hate or racism,Hate
"@user Ho, man, that was the prettiest girl I've ever seen.",No,the tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or promote any negative stereotypes or discrimination,Yes,there is no indication that the author's motivation for writing the tweet is hateful or racist because the statement appears to express admiration without any derogatory intent,Non-hate
@user Sold out to the chicken hawks ya cock 👊🏿 that's You officially part of the swamp GOFUCKYERSEL 👊🏿,No,the tweet does not contain racial hate speech against People of African Descent as it does not target or demean Black people specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express frustration towards a specific individual rather than a racial group,Non-hate
When you wake in a randoms bed with no recollection of who she is or how you got there,No,this tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to describe a personal experience without targeting any group,Non-hate
@user I'll take you in. DM me NOW SLUT,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist based on the content provided,Non-hate
@user Fuck you pussy,No,The tweet does not specifically target People of African Descent or any racial group,No,The author's motivation appears to be general hostility rather than a specific racial hate or discrimination,Non-hate
"RT @user  shut the fuck up and come suck my dick """,No,this tweet does not contain any racial hate speech against Black people as it does not reference race or ethnicity in any way,No,the author's motivation does not appear to be hateful or racist as the language used is aggressive but not specifically targeting any racial group,Hate
"The separation of powers is as American as apple pie (which is not American in origin lolol). However, all this anti-immigrant attitude that hides behind nationalism is pretty American in nature considering USA has always put laws against immigrant pops. since early 1800s.",No,this tweet does not contain racial hate speech against People of African Descent as it discusses nationalism and immigration without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as they are critiquing nationalism and immigration policies rather than expressing hate towards any group,Non-hate
How keyboard gangsters feel leaving their stupid ass comments,No,this tweet does not contain any racial hate speech against People of African Descent Black people it speaks generally about online behavior without targeting any specific race or group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to criticize online commenters in a broad sense without racial implications,Non-hate
Italy: Holidaymakers and locals help rescue 56 migrants who arrive by boat,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a rescue operation involving migrants without negative language or stereotypes,No,the author's motivation for writing the tweet does not appear to be hateful or racist it presents a neutral account of an event focused on humanitarian actions,Non-hate
@user Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo…,No,the tweet does not contain any references to race or people of African descent,No,the author's motivation appears to be expressing frustration or anger rather than hate or racism,Non-hate
Ex-Teacher Pleads Not guilty To Rape Charges,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it reports a legal situation without any racial context,Non-hate
"@user @user @user youre only tough because this is Twitter. In reality, youre a pussy ass bitch. Stfu. Snowflake #MAGA2020",No,the tweet does not contain any racial hate speech against people of African descent it targets individuals based on their behavior and political beliefs rather than race,No,the author's motivation appears to be to insult and provoke rather than express hatred or racism towards a specific racial group,Non-hate
@user Whatever it takes. Take the money out of welfare payments to the lazy and use that. Take it from aid to Mexico and South and Central America. Just #BuildThatWall .,No,the tweet does not specifically target People of African Descent or include language that is racially charged in that context,No,the author's motivation appears to be focused on welfare and immigration policy rather than racial hatred,Hate
"Read the article, look @user brief on proposed changes to public charge rule. And join us in KC on Aug. 24 for a discussion w/National Immigration Law Center.",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses immigration policy and an event,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informational and inviting discussion,Non-hate
"The noise on here is deafening. Tales of colonialism causing refugees, etc. Noise.The root of the crisis is the Sovereign Debt Crisis, not dissimilar to 1932. This is what's causing the collapse and we've been tracking it daily here since 2011.",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses economic issues without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it focuses on economic analysis rather than expressing racial animosity,Non-hate
Redwood is a traitorous cunt to every man woman and child in the UK. What a buffoon.,No,the tweet does not mention or target People of African Descent or any specific racial group,No,the author's motivation appears to be a general expression of disdain towards an individual rather than a racially motivated attack,Non-hate
missing something when did the EU meddle in countries legislate outwith its remit migrants from outside the Eu can have benefits  stopped,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the tweet discusses EU legislation and migration without targeting any racial group,Non-hate
Pro Tip- Keep my name out ya fuckin mouth,No,the tweet does not contain any explicit racial hate speech against Black people it appears to be a general statement or response without racial context,No,the author's motivation does not appear to be hateful or racist it seems more like a personal expression of frustration or anger rather than a racially motivated statement,Non-hate
@user PS: so happy we kicked your ass off the continent in 1776. Can't imagine living in a socialist rat hole emulating 1984.,Yes,the tweet contains a derogatory reference to a historical event that implies a negative sentiment towards a specific group of people,Yes,the author's motivation appears to be hateful as they express joy over a historical expulsion which suggests a disdainful attitude towards the group mentioned,Non-hate
Shoutout to all the girls that can't go swimming this summer cause their body will wash off...,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be a commentary on body image rather than targeting a specific racial group,Hate
Nah that bitch sucking ass hole and you vibin😷😷Fuck outta here young rainbow,No,the tweet does not contain any direct racial hate speech against People of African Descent Black people it uses derogatory language but does not reference race or ethnicity explicitly,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express frustration or disdain without targeting a specific racial group,Hate
Head so sloppy had to get that bitch a bib,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist based on the content provided,Hate
Please donate to stop the Illegal Invaders and help #BuildThatWall@realDonaldTrump #MAGA#WWG1WGA,No,this tweet does not specifically target or express hatred towards People of African Descent it refers to illegal immigrants in a general context,No,the author's motivation seems to be focused on a political agenda rather than explicitly expressing hate or racism,Hate
"@user Erin,  shouldn’t you be covering Stormy.   Forget Korea, Iran, Israel, and illegal immigration.  You know how to find the real story.  Find that tree.",No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation does not appear to be hateful or racist as the tweet addresses political topics without targeting any racial group,Non-hate
You actually found them there so you’re the immigrant on the land you claim,No,this tweet does not explicitly target or demean People of African Descent,No,the motivation appears to challenge someone's claim rather than express hate or racism,Non-hate
"#EU migration policy has killed over 1,500 refugees at sea so far this year",No,the tweet does not contain any racial hate speech against People of African Descent it discusses a migration policy and its consequences without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express concern about humanitarian issues related to migration policy,Non-hate
"Apparently asking a doctor if she wants to come to your room and play doctor, is not an appropriate question",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses an inappropriate question directed at a doctor without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a commentary on social norms regarding professional boundaries,Non-hate
@user Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses issues related to gamergate and sexual assault without referencing race,No,the author's motivation appears to be criticism of a specific argument rather than promoting hate or racism,Hate
not having a wall is like living in a big city and never locking your doors. #BuildThatWall #redpill,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a metaphor about security and does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to focus on a political stance regarding border security rather than targeting any specific racial group,Hate
@user The girl who accused Kobe Bryant of rape wouldn't testify either. He admitted to the affair not assault. Case dismissed.,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not target or demean them based on race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a legal case rather than race,Non-hate
Waking up Sunday morning hungover as fuck like...,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
"Wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @user @user",Yes,this tweet contains racial hate speech against People of African Descent due to the use of the phrase your people which implies a derogatory stereotype associated with a specific racial group,Yes,the author's motivation for writing the tweet appears to be hateful or racist as it targets a group based on their ethnicity and associates them with negative connotations,Hate
@user What a liar - get the story I paid him $380k after the fact because he attacked me. What a skank and so is every woman who looks the other way on this story because of the greater good.,No,the tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in the content of the tweet,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration towards a specific individual and women in general without racial implications,Hate
my echo chamber is gonna be negative till immigrant children being held in detention centers are not abused,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses the issue of immigrant children in detention centers without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses concern for the welfare of children regardless of their background,Non-hate
"The 2019 DHS Funding Bill  aka the ""Smugglers' Relief Act"" by  On immigration, whatever side you’re on, so is Kansas Rep. Kevin Yoder @user because Money Matters to the career politicianshttps://t.co/B9z7PWsiuA",No,the tweet does not contain any language or references that target or demean People of African Descent,No,the author's motivation appears to be focused on political commentary rather than expressing hate or racism,Non-hate
@user how drunk was this a hole and did you threaten to chop it off in theme with the month?,No,the tweet does not contain any direct reference to race or any specific group of people,Yes,the author's motivation appears to be mocking or insulting rather than expressing hate or racism,Non-hate
Article d’un prof contributeur ‘“ le fÃ©minisme dans l’Ã©ducation nationaleÂ : Ã©criture inclusive et immigrationnisme anti Â«Â White MaleÂ Â» via @user,No,the tweet does not explicitly mention or target People of African Descent or Black people in a hateful manner,No,the author's motivation appears to be discussing a topic related to feminism and education without clear evidence of hate or racism,Non-hate
"VIDEO: (Part 1) London #BNP A frame trailer with patriotic sound system on the road in and around our capital city. ""SAY NO TO IMMIGRATION."" #Brexit #immigration #immigrationban #london #England #BrexitBorder #Brexiteer #Brexiteers #Brexitgoodnews #BrexitChaos",No,the tweet does not contain explicit racial hate speech against People of African Descent Black people it focuses on immigration issues and does not mention race or ethnicity,Yes,the author's motivation appears to be anti-immigration which can be interpreted as hateful towards immigrants but it is not explicitly racist,Hate
"In America, only 7% of rapists are convicted. It's about power - men want to know they can rape, harass, abuse any woman &amp; get away with it.",No,the tweet does not contain racial hate speech against People of African Descent as it discusses a broader issue of sexual violence without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it addresses a societal problem rather than promoting hatred towards any race,Non-hate
@user Doug why don’t you concentrate on speaking out about those who commit sexual assault and rape instead…,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses a general issue of sexual assault and does not target any racial group,No,the author's motivation does not appear to be hateful or racist the focus is on a societal issue rather than on race or ethnicity,Non-hate
How many have had their SS# stolen by #IllegalAliens & used for jobs & to file fake tax returns in your name? It's happened to me 3 times. A highly under reported #IllegalBehavior by border crashers. #Maga #kag #BuildThatWall #BuildTheWallNow,No,this tweet does not contain racial hate speech against People of African Descent Black people as it focuses on illegal immigration and does not mention race or ethnicity,Yes,the author's motivation for writing the tweet appears to be hateful or racist as it expresses negative sentiments towards a specific group labeled as illegal aliens and promotes a divisive political agenda,Hate
The real key to life is staying ahead of the game,No,the tweet does not contain any references to race or any specific group of people,No,the author's motivation appears to be neutral and does not express any hateful or racist intent,Non-hate
Congratulations @user & @user for officially raising the dumbest child ever @user please stay out of politics you make Forrest Gump look like Einstein compared to you! #HappyNewYear  #LockHerUp #RETWEET Help #BuildThatWall @ @user,No,the tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on political commentary rather than targeting a specific racial group,Hate
"@user you just contradicted yourself. not all men, not even a few.",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in any context,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a logical inconsistency rather than targeting a specific group,Non-hate
Short  non-fiction story thread about immigrant life &amp; our social normalcy:  Algerian families on the beach at Lac La Pèche introducing themselves for the first time as they heard similarities in the type of Arabic that was being spoken from the other side of the shore.,No,this tweet does not contain any racial hate speech against People of African Descent as it discusses immigrant life without derogatory remarks or stereotypes,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it focuses on cultural connection and social interactions among families,Non-hate
"My head game is strong AF, but my head games are even stronger...",No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it does not reference race or promote discrimination,Non-hate
Germany Mulls Tough Response to Spain’s Surge in Illegal Immigration,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses immigration issues in a broader context without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to address a political issue rather than express animosity towards a particular group,Non-hate
Trump was right to ditch UN’s plan for handling migrants,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a political stance on migration policy,Hate
"@user If you would like to report illegal aliens, please call Immigration and Customs Enforcement (ICE) at 1-866-DHS-2ICE (347-2423). They will need to know names, locations (either work place or residence) and any other specific information you",No,this tweet does not contain any racial hate speech against People of African Descent Black people as it refers to illegal aliens without specifying race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be providing information on reporting illegal aliens,Hate
@user Dems would rather ILLEGAL ALIENS keep swarming in #BuildTheWallNow #NoDACA #NoAmnesty #DeportThemAll #TrumpTrain2020,No,this tweet does not specifically target People of African Descent and is focused on immigration issues rather than race,No,the author's motivation appears to be political rather than racially motivated,Hate
@user Sweden will get soon a country of third world. To much refugees and a wrong socialfaresystem will bring the economy to ground.,No,this tweet does not specifically target People of African Descent and discusses refugees and the economy instead of racial issues,No,the author's motivation seems to be a concern about economic and social issues rather than expressing hatred or racism,Non-hate
"If you are eligible to renew your DACA, we urge you to talk to an attorney &amp; submit your renewal application.  For resources to help you with your renewal go to Informed Immigrant’s updated renewal guide which is available in English &amp; Spanish. #RenewDACA",No,this tweet does not contain any racial hate speech against People of African Descent as it discusses DACA renewal without reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist as it aims to provide helpful information regarding immigration resources,Non-hate
spent the weekend reflecting with so many other “legal” immigrant friend about how US immigration has always been about family separation at its core.,No,this tweet does not contain racial hate speech against People of African Descent as it discusses immigration and family separation without targeting any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it reflects on immigration issues and does not express animosity towards any group,Non-hate
