Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
@user Les Miserables Banksy for sexual assault victims in France and Germany another do gooder of illegal immigrants not legal,No,the tweet does not specifically target People of African Descent or contain racial hate speech,No,the motivation appears to be critical of a specific group rather than hateful or racist,Non-hate,Negative,-0.877
@user Let me check your ass out with my cock,No,This tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,The author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a sexual comment rather than a racial one,Hate,Negative,-0.6249
"@user Long rape scene? Even though there was no sex scene in the movie, and the woman agreed to a rape fantasy, then stopped it? LOL",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses a movie scene without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to critique the content of a film,Non-hate,Negative,-0.8492
@user Must take decisive action for sealing borders with B'desh to prevent rampant illegal migration encouraged by one community,No,the tweet does not explicitly target People of African Descent or contain racial hate speech,No,the author's motivation appears to focus on migration issues rather than expressing hate or racism towards a specific racial group,Hate,Neutral,-0.0258
@user My point is that men aren't all the cause of it mostly is but not all men and some women blame all men.,No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses gender issues and does not mention race,Yes,this tweet does not indicate a hateful or racist motivation as it seeks to clarify a point about blame in a gender context,Non-hate,Negative,-0.4767
@user No Green Cards For #DACA Illegal Parents that broke #Immigration laws they have Illegal Voted and Stolen Citizen IDs #NoAmensty for Illegals No DACA #RedNationRising #GOP #Trump #MAGA #ResignRyan @user,No,the tweet does not specifically target Black people or contain racial hate speech it focuses on immigration issues and does not mention race,Yes,the author's motivation appears to be hateful as it expresses strong negative sentiments towards a group of people based on their immigration status,Hate,Negative,-0.9485
@user No doubt cory wins most hysterical women his eyes are popping out of his head foaming at the mouth,No,the tweet does not specifically target or demean People of African Descent,No,the author's motivation appears to be mocking or criticizing a specific individual rather than expressing hate or racism,Non-hate,Positive,0.6616
"@user Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?",No,the tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist because it appears to be a personal comment without any discriminatory intent,Non-hate,Neutral,0.0124
@user Nose Twitchier May begins brexit in bed at Tiffs turning her back on Immigration a community party waiting on attack on poor,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content focuses on immigration and Brexit without targeting any racial group,Hate,Negative,-0.5423
@user Not ALL men. I know some great men. Unfortunately we just got frogs instead of kings. If you need to…,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be discussing a general observation about men without targeting any specific group,Non-hate,Positive,0.4019
@user Not all men. Some. And at least im not defending them like you are with the pussy grabber,No,"the tweet does not contain racial hate speech against People of African Descent Black people it discusses a different topic related to gender and does not mention race or ethnicity at all,",No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a response to a specific argument rather than an expression of hate or racism,Non-hate,Negative,-0.2755
"@user Not all women deserve respect. Not all men deserve respect. Respect is earned, not deserved. #metoo #auspol",No,this tweet does not contain racial hate speech against People of African Descent as it discusses respect in a general context without reference to race or ethnicity,No,the author's motivation does not appear to be hateful or racist as they are expressing a viewpoint about respect rather than targeting a specific racial group,Non-hate,Positive,0.8519
@user Okay good. As long as the Men are comrades with same belief/movement can join same group to fight enemies,No,this tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses unity among individuals with shared beliefs without targeting any specific racial group,Non-hate,Positive,0.0516
@user Once a meathead always a meathead. ILLEGAL ALIENS IS NOT IMMIGRATION. #NoDACA #AmericaFirst,No,this tweet does not specifically target People of African Descent or contain racial hate speech it refers to illegal aliens in a general context and does not mention race,Yes,the author's motivation appears to be political rather than hateful or racist as they focus on immigration policy and national identity,Hate,Negative,-0.6523
@user Please DO NOT listen to lame duck @user immigration/The Wall is way more important than tax 2.0! Stick to your instinct #BuildThatWall #BuildTheDamnWall #DeportThemAll,No,this tweet does not contain racial hate speech against People of African Descent Black people as it focuses on immigration and does not mention race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a political opinion rather than targeting a specific racial group,Hate,Positive,0.7199
@user Please be warned SNP the scots people did not give u a mandate for mass immigration in our name dont under estimate this,No,this tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism towards a specific racial group,Hate,Positive,0.0516
"@user Point blank, men do not *have* to pretend or sneak into places to rape women. They can do it easily anywhere. The idea that bathrooms protect anyone is a falsity. It doesn't. Spend time actually doing things that DO protect people, like convicting rapists.",No,", the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on issues of safety and justice without targeting a specific racial group",Non-hate,Negative,-0.1541
@user RT @user Sanctuary Cities are against the Law. Please shut them down & arrest/prosecute all criminal Governors & Mayors. #USA #Americans #America #Constitution #EndSanctuaryCities #EndDACA #AmericaFirst #MAGA #Congress @user @user,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on political issues related to immigration and law enforcement,Hate,Negative,-0.2732
@user Rape comes in many different forms. In the Muslim world women are blamed if they are raped and are blamed if they're not dressed modestly.,No,The tweet does not contain racial hate speech against People of African Descent as it discusses cultural issues related to Muslim women rather than targeting a specific racial group,No,The author's motivation appears to be to highlight a cultural issue rather than to express hate or racism towards any group,Non-hate,Negative,-0.9477
"@user Rape is an inhuman , offensive thing , but the woman should knows where and how to dress because not e…",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a general statement about behavior rather than targeting a specific racial group,Hate,Negative,-0.5927
@user Remember you have to get the ball in the hole too. Have your fun pal!!! ;),No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be playful and does not indicate any hateful or racist intent,Non-hate,Positive,0.7249
@user Resign  #NoDACA #NoAmnesty costing Taxpayers Billions America Doesnt owe them Because their Parents broke #Immigration laws!   #RedNationRising #Trump #MAGA #SedThemHome,No,the tweet does not specifically target People of African Descent and focuses on immigration issues rather than race,No,the author's motivation appears to be political rather than explicitly hateful or racist,Hate,Negative,-0.6696
"@user Ruth Davidson ur neither Christian or for the people with ur Brutal welfare cuts , SNP please not we dont want migrants either",No,the tweet does not explicitly contain racial hate speech against People of African Descent Black people it refers to migrants in a general sense without targeting a specific racial group,No,the author's motivation appears to be political criticism rather than hateful or racist intent as it focuses on welfare cuts and migration policy,Hate,Negative,-0.5908
"@user Seriously, Amy and Cindy are BFFs, I know that for sure. Hmm, mmm.",No,the tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express a casual observation about friendship without any negative connotation,Non-hate,Positive,0.1531
"@user Shame you won't protect children from threats of violence, harassment or rape",No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a concern for children's safety rather than targeting a specific racial group,Non-hate,Negative,-0.9656
"@user Sieg Heil David Hogg??  Your profanity encrusted interview was ridiculous, shame on you for making fun of people.  You're nothing but a big bully.  Wait until you've REALLY had life smack you in the face then we'll all have a chat.  #spoiled",No,the tweet does not contain any explicit racial hate speech against Black people it targets an individual and discusses their behavior rather than race,No,the author's motivation appears to be more about criticizing someone's actions rather than expressing hate or racism,Non-hate,Negative,-0.7438
"@user Slavery & post white women rape many Black women, men & children than U could ever imagine,& cause of…",Yes,the tweet references slavery and rape in the context of Black individuals which can be interpreted as perpetuating a narrative of victimization against them,Yes,the author's motivation appears to be to highlight historical injustices but the framing may evoke hate or resentment towards a specific group,Non-hate,Negative,-0.8885
@user Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!,No,this tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in this tweet,No,the author's motivation does not appear to be hateful or racist the focus is on gender rather than race,Non-hate,Negative,-0.3544
@user Squaw = racist slang for Native/First Nations cunt associated with RAPE and GENOCIDE.,No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation is to highlight a term that is derogatory towards Native peoples rather than express hate or racism against Black people,Non-hate,Negative,-0.9278
@user Stfu bitch you sound like a whole ass pussy bro no one cares,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be a general insult directed at an individual rather than a group based on race,Hate,Negative,-0.8584
@user Stop immigration of all refugees and you will be save.,No,the tweet does not specifically target People of African Descent it addresses refugees in general,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism,Hate,Positive,0.25
@user Syrian Refugees destroy hotel BIBLE'S &amp; property. They are not Coptic Christian refugees. They are economic Muslim migrants? Prime victims there are the Coptic Christians who are scared to evacuate Syria &amp; travel to the West with Mu,No,this tweet does not contain racial hate speech against Black people it discusses Syrian refugees and Coptic Christians rather than People of African Descent,No,the author's motivation appears to be focused on a specific political issue regarding refugees and religion rather than expressing hate or racism towards a racial group,Hate,Negative,-0.8271
"@user Talking about hysterical women, you're the worst.",No,the tweet does not mention race or target People of African Descent it focuses on a gendered insult rather than racial hate speech,No,the author's motivation seems to be criticizing behavior rather than expressing hatred or racism,Non-hate,Negative,-0.6369
"@user Thanks you Ram Dass a very timely reminder as so many are suffering at this time. Oh, and we hope you're feeling better💕",No,"this tweet does not contain any racial hate speech against People of African Descent Black people it is supportive and compassionate in nature,",No,the author's motivation for writing the tweet is not hateful or racist the tone is positive and caring towards the recipient,Non-hate,Positive,0.8789
@user That bitch is the Godmother of PERVERSION! Crooked Hillary is like the Ugly Old Slut of the wild west that opens the Whorehouse!,No,This tweet does not contain any explicit racial hate speech against Black people,No,The author's motivation appears to be derogatory towards a specific individual rather than racially motivated,Hate,Negative,-0.9339
"@user That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!",No,the tweet does not contain any racial hate speech against People of African Descent Black people it targets individuals based on their behavior rather than their race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration with specific individuals and their actions rather than a broader racial animus,Non-hate,Negative,-0.8954
"@user Thats normal - USA has colonies, like Puerto Rico for example or Germany, but they also occupy Hawaii - which the call 50. state. This is old slavery mentalty.",No,This tweet does not contain explicit racial hate speech against Black people,No,The author's motivation seems to critique colonialism and not express hate or racism,Non-hate,Negative,-0.7876
@user The difference is you promote being a slut you dumb bitch you should go fuck yourself and stick some a…,No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any form,No,the author's motivation does not appear to be hateful or racist as the language used targets behavior and personal insults rather than race,Hate,Negative,-0.9153
@user The first person (Trump) to pack a stadium & not get paid for it. Priceless. O'Puppet on the other hand threatened to cancel a speech if the fee $$ amt was disclosed to the public. SAD. #MAGA #KAG #DrainTheDeepState #ObamaSpeech #BuildThatWal,No,the tweet does not contain explicit racial hate speech against Black people it discusses political figures and their actions without racial slurs or derogatory terms,No,the author's motivation appears to be political commentary rather than hateful or racist intent,Hate,Negative,-0.6841
@user The thing is some men are shy and some women are more forceful like me: not all men are the out front protectors.,No,this tweet does not contain any racial hate speech against People of African Descent as it discusses gender dynamics and does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on gender characteristics rather than promoting any form of hate or discrimination,Non-hate,Positive,0.197
@user The wall must be very high to stop illegal  immigration,No,the tweet does not specifically target or demean People of African Descent,No,the author's motivation appears to be focused on immigration policy rather than promoting hate or racism,Hate,Negative,-0.7239
@user The wall would HELP! #BuildThatWall,No,the tweet does not specifically mention or target People of African Descent or any racial group,No,the author's motivation appears to be focused on a political stance rather than expressing hate or racism,Hate,Positive,0.5754
@user Then this Mein Kunt Bitch talks about respecting soldiers thats why all that its bS His racist ass i…,No,the tweet does not explicitly contain racial hate speech against People of African Descent Black people are not directly targeted in the language used,No,the author's motivation appears to be expressing frustration rather than promoting hate or racism,Hate,Negative,-0.8442
"@user They are nice. You mean, mean whore",No,the tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist the language used is directed at an individual and does not express a broader animosity towards a racial group,Hate,Negative,-0.3612
@user This comes from a rape whore who forced sharia down the throats of her constituents.,No,", the tweet does not contain explicit racial hate speech against Black people as it targets an individual based on actions and beliefs rather than race,",No,", the author's motivation appears to be derogatory towards the individual's political stance rather than being racially motivated",Hate,Negative,-0.9186
@user This crazy fuck thinks WOMEN are hysterical and driven only by their hormones. Look in the mirror fake -accent loon.,No,the tweet does not contain racial hate speech against People of African Descent Black people as it focuses on gender stereotypes rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it targets a specific individual's beliefs about women rather than promoting hatred against a racial group,Non-hate,Negative,-0.8442
"@user This is what infuriates me. Kangaroos are hopping around like theyre so bad ass and all the while they are complete vulnerable to attacks from above. Jump out of a tree, Choke hold, body scissors and its over. Night, night bouncer dog thing.",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Negative,-0.8932
"@user Those Immigrants some from Pakinstan and Iraq can not be vetted or their family have ties to Extremists!  Do we want them to  infirate  U.S Arm Forces learning  U.S Military to over throw the U.S,  this is a national security threat ! We Do no",No,the tweet does not specifically target People of African Descent and instead discusses concerns about immigrants from Pakistan and Iraq,Yes,the author's motivation appears to be driven by fear and suspicion rather than explicit hate or racism towards a specific racial group,Hate,Negative,-0.5399
@user Trudeau announces that Isqra Khalid is moral conscience of Canada and  that Moslems must be at the forefront fighting White racists who don't  want to be replaced by immigrants.https://t.co/X8PzfDxs8t,No,the tweet does not specifically target People of African Descent nor does it contain racial slurs or derogatory language directed at them,No,the author's motivation appears to be critiquing a political stance rather than expressing hate or racism,Hate,Negative,-0.7369
@user Ty Davis did you just Not All Men me,No,this tweet does not contain racial hate speech against People of African Descent Black people it is addressing a specific individual and a broader social issue rather than targeting a racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a response to a comment about gender issues rather than race,Non-hate,Positive,0.3818
@user U Know what Never Mind bitch Slut i never even Liked yuo,No,the tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a personal insult rather than racially motivated,No,the author's motivation for writing the tweet does not seem hateful or racist it seems to be frustration directed at an individual rather than a group based on race,Non-hate,Positive,0.5875
"@user U suspend acct of rape victim, but not some one who promises 'Hell&Fury the planet has never seen' = #NuclearWar. You are a #HYPOCRITE",No,the tweet does not contain language that specifically targets or demeans People of African Descent,No,the author's motivation appears to be a critique of hypocrisy rather than expressing hate or racism,Non-hate,Negative,-0.1655
"@user USA should stop trading with Mexico, if they dont stop the refugees.",No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity,No,this tweet does not express a hateful or racist motivation as it discusses trade and refugees without targeting any specific racial group,Hate,Negative,-0.0803
@user Ugh fucking bitch ass cunt!!!!!!!!!! Cheeto ass looking bitch 😭,No,the tweet does not specifically target People of African Descent or use racial slurs,No,the author's motivation appears to be general anger or frustration rather than specifically hateful or racist,Hate,Negative,-0.9792
@user We have to slap a bitch made hoe ass foo we gon make it look sessy hahaha,No,the tweet does not specifically mention or target People of African Descent,No,the author's motivation does not indicate any hateful or racist intent,Hate,Negative,-0.4767
@user We’re also hysterical and hormonal. It’s society’s M.O. to tell a woman her feelings aren’t valid if the…,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be discussing gender issues rather than targeting any racial group,Non-hate,Neutral,-0.0258
"@user What – he was messaging a woman on Linked!n, not Tinder! You're being the 'hysterical' one, Kate!",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be to defend someone and not to express hate or racism,Non-hate,Negative,-0.2444
@user While ruling a quarter of the Earth the British still lived on an Island the size of Michigan? The primary migration out of the UK was what created the USA/Canada/Australia/NewZealand as known today?,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses historical migration patterns without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to focus on historical facts and geography rather than promoting hate,Non-hate,Positive,0.3313
@user Will the migrants be sent back home??,No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be a question about immigration policy without any explicit bias,Non-hate,Neutral,0.0
@user Would you want to be labeled a woman beater for the rest of your life by some crazy skank who’s pissed…,No,", the tweet does not specifically target or express hate towards People of African Descent as it focuses on a gender-related issue instead of race,",No,", the author's motivation appears to be expressing frustration rather than promoting hate or racism",Hate,Negative,-0.2732
"@user Wow that hoes aint shit, You deserve better dan that ugly whore brother",No,", the tweet does not explicitly target People of African Descent and uses derogatory language that is not racially specific",No,", the author's motivation appears to be frustration or disdain towards an individual rather than a racially motivated attack",Hate,Positive,0.2556
@user Yeah tell them they're a fucking fool for believing 'statistics' that say 90% of women fantasize about rape,No,the tweet does not contain racial hate speech against People of African Descent as it does not mention race or target any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it critiques a belief about women rather than targeting a racial group,Non-hate,Negative,-0.7713
@user You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil…,No,the tweet does not directly target or express hate towards People of African Descent it focuses on a different ethnic group and their religious background,No,the author's motivation appears to be more about expressing anger towards a specific individual rather than promoting hatred or racism,Non-hate,Negative,-0.2023
@user You ain’t shit bitch shut your whore mouth,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be directed at an individual rather than a specific racial group,Hate,Negative,-0.9136
"@user You are hysterical get a grip & focus more on the systematic rape, abuse and murder of women by sections…",No,this tweet does not contain racial hate speech against People of African Descent because it does not mention race or target any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a specific issue without derogatory language directed at any racial group,Non-hate,Negative,-0.9403
@user You are welcome @user looks like we have a common interest in #Immigration - take a look at our site:,No,the tweet does not contain any racial hate speech against People of African Descent Black people it addresses immigration in a neutral manner and does not target any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist the tweet seems to promote a common interest without any negative connotations,Non-hate,Positive,0.8176
@user You call it whatever you want -You praise hoes and and women in the wrong moral leaf and attack men in general.shame on you bitch,No,The tweet does not contain any explicit racial hate speech against People of African Descent Black people are not mentioned or targeted in a racial context,No,The author's motivation appears to be frustration or anger towards a specific individual rather than a broader hateful or racist agenda,Hate,Negative,-0.7269
@user You can blame autocorrect. Jai Shri Ram.,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation appears to be neutral or humorous rather than hateful or racist,Non-hate,Negative,-0.34
@user You fucking cunt! You dont take reporting seriously! You fucking and disgusting bitch! You are a disgrace for women. Youre a monster!,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any form,No,the author's motivation does not appear to be hateful or racist as it expresses anger towards an individual rather than a specific racial group,Hate,Negative,-0.944
"@user You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!",No,"the tweet does not contain racial hate speech against People of African Descent Black people it targets an individual based on personal insults and does not mention race or ethnicity,",No,the author's motivation for writing the tweet is not hateful or racist it expresses anger and insults towards an individual without racial context,Non-hate,Negative,-0.75
@user You need to ride my cock,No,the tweet does not contain racial hate speech against People of African Descent Black people it is a sexual comment rather than a racial one,No,the author's motivation for writing the tweet is not hateful or racist it appears to be a crude sexual advance rather than a comment motivated by racial animus,Non-hate,Negative,-0.1531
@user You said it #FakeNews is sinking their own ship. #BuildTheWall The Whole Wall #GreenCardsForDACA #NoChainMigration no-Lottery #IllegalsHome get in line #StopTheInvasionIn #FavoritePresident,No,the tweet does not contain explicit racial hate speech against Black people,No,the author's motivation appears to be focused on immigration policy rather than racial hatred,Non-hate,Neutral,0.0
"@user You thought Kamala Harris was a ""hysterical woman"" at the Kavanaugh hearings?How much box wine have you had today?",No,this tweet does not contain racial hate speech against People of African Descent as it targets an individual based on gender and behavior rather than race,No,the author's motivation for writing the tweet appears to be mocking rather than expressing hatred or racism,Non-hate,Negative,-0.1179
@user You're going 2 go 2 jail you scumbag WHORE. Your going down in History as the most VILE Bitch Ever Rich Seth Will B avenged,No,this tweet does not contain racial hate speech against Black people it is directed at an individual and does not reference race or ethnicity,No,the author's motivation appears to be anger directed at a specific person rather than a broader hateful or racist agenda,Non-hate,Negative,-0.9504
"@user You’re just a dumb little cunt who had an abortion to go be a hoe, and you eat your tampons tryna be “fe…",No,the tweet does not contain racial hate speech against People of African Descent Black people it targets an individual without reference to race,No,the author's motivation for writing the tweet is not hateful or racist it expresses personal disdain towards an individual rather than a group based on race,Hate,Negative,-0.7357
@user an early bot birthday gift? #Trumpbots #BuildThatWall 302,No,this tweet does not contain any explicit racial hate speech against People of African Descent it references political themes instead of race,No,the author's motivation appears to be related to political commentary rather than expressing hate or racism,Hate,Positive,0.4404
@user and @user have final say over all applicants 🙃,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be neutral or sarcastic without targeting any specific group,Non-hate,Neutral,0.0
@user arent'y you #ashamed of having insulted #AsiaArgento and the other women who spoke against #rape? #Weinstein #sexism #Italy,No,the tweet does not contain racial hate speech against People of African Descent Black people it addresses issues related to sexism and sexual assault rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a critique of someone's actions regarding a specific issue,Non-hate,Negative,-0.9022
@user biTCH I LOTERALLY WAS THIS YOU NEVER TRUSTED MY DRIVING ENOUGH CUNT WHORE BITCH,No,this tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet appears to be based on personal conflict rather than a broader hateful or racist agenda,Non-hate,Negative,-0.9698
@user bitch i live in another country and you just live in mg's hole,No,the tweet does not contain any references to race or racial identity,No,the author's motivation does not appear to be hateful or racist as the content is not directed at any racial group,Hate,Negative,-0.5859
@user can u report dogshit retard link me after u beg ur fucking terrible u foreign cunt u sound like a woman fucking funder,No,this tweet does not specifically target People of African Descent or include racial slurs,Yes,the author's motivation appears to be hateful as they use derogatory language and insults towards the recipient,Hate,Negative,-0.8173
@user come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. 😂,No,the tweet does not contain any racial hate speech against People of African Descent Black people it is directed at an individual without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration towards a specific person rather than a group based on race,Hate,Negative,-0.4976
"@user fuck you, you racist bitch, and cunt piece of shit, glad we know now where your entire family stands on social issues",No,the tweet does not contain racial hate speech against People of African Descent it targets an individual and does not reference race or ethnicity directly,No,the author's motivation appears to be defensive and angry rather than hateful or racist towards a specific racial group,Hate,Negative,-0.9442
@user girl lmaooooo bitch I needed a heads up or something 😂😂😂,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.5994
@user gntlement must know treat their women like princess not like whore ehehe,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation does not appear to be hateful or racist as it focuses on gender treatment rather than race,Non-hate,Positive,0.7602
@user good you slag. Comedy Central hasn’t been about comedy since 2004,No,this tweet does not contain any racial hate speech against People of African Descent Black people it is a criticism of a television network and does not reference race or ethnicity,No,the author's motivation appears to be expressing dissatisfaction with a television program rather than being hateful or racist,Non-hate,Positive,0.7845
@user gotta pay the bills bruh,No,"this tweet does not contain any racial hate speech against People of African Descent Black people it is a neutral statement about financial responsibility,",No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a casual comment without any indication of malice or discrimination,Non-hate,Negative,-0.1027
@user hi Best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett,No,the tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a personal conflict rather than a racial issue,Hate,Positive,0.8366
@user last time I checked...no one had rape charges filed with the police...soooo...these whores..ie women are lying.,No,this tweet does not contain racial hate speech against People of African Descent Black people are not specifically targeted or mentioned in this context,No,the author's motivation does not appear to be hateful or racist the focus is on women in general rather than a specific racial group,Hate,Negative,-0.8807
@user let's get weird! Summertime baby! #FuckBitches,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be casual and celebratory,Hate,Negative,-0.3147
@user needs to send in the Military to the southern border stop this invasion of America from the 3rd world. #MAGA #BuildTheWall #NoDACA #NoAmnesty #DeportAllOfThem,No,the tweet does not explicitly target Black people or contain language that is specifically racial hate speech against them,No,the author's motivation appears to be focused on immigration issues rather than racial animus towards a specific group,Hate,Negative,-0.296
@user no that would be girls #WomenSuck,No,the tweet does not contain racial hate speech against People of African Descent Black people it targets women in general rather than a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a negative sentiment towards women but does not indicate racial animus,Non-hate,Negative,-0.296
@user none,No,,no,content in the tweet indicates hate speech or discrimination No no indication of hateful or racist motivation is present in the tweet,Non-hate,Neutral,0.0
@user she's a woman. She can't help the fact that she sucks,No,the tweet does not mention race or specifically target People of African Descent,No,the author's motivation appears to be criticizing the individual's performance rather than expressing hate or racism,Hate,Negative,-0.5801
@user stfu trump incites and promotes violence. We need to do like they are doing to Susan Collins to you. Every state should do that then your Russian donors would lose power and so would you.,No,the tweet does not contain any racial hate speech against Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on political criticism rather than targeting a specific racial group,Non-hate,Negative,-0.4404
@user stupid women fuck up my life #WomenSuck,No,the tweet does not contain racial hate speech against People of African Descent Black people it targets women in general rather than a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration towards women but does not indicate a racial bias,Hate,Negative,-0.7845
@user the man is a legend in my mind 😂,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.4404
"@user then you bitch m complain when you get them haha stop being a little bitch and just accept what you are, you filthy whore 😎",No,this tweet does not contain specific racial hate speech against People of African Descent Black people it uses derogatory language but does not target a racial group,Yes,the author's motivation appears to be hateful as they are using insulting and demeaning language towards the recipient,Hate,Negative,-0.8275
@user they deadass digging a hole for themselves @user fat bitch loose weight,No,the tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation appears to be derogatory towards an individual rather than racially motivated,Hate,Negative,-0.7269
@user we have the same bday... You should let me fuck your brains out and treat you like a cum dumpster on that day... #Bdaygoals,No,this tweet does not contain racial hate speech against People of African Descent Black people it is focused on sexual content rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be more about sexual innuendo and personal interaction,Hate,Neutral,0.0258
@user weird as fuck cuz women suck. #YouSuck,No,the tweet does not specifically target People of African Descent or any racial group,No,the motivation appears to be expressing frustration or disdain towards women rather than being hateful or racist,Hate,Negative,-0.7964
@user why? So you can look like a trashy mess? #WomenSuck,No,the tweet does not specifically target People of African Descent or contain racial hate speech,No,the motivation appears to be derogatory towards women in general rather than specifically hateful or racist,Hate,Neutral,0.0
