Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
Thems the rules,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it is too vague to determine intent,Non-hate,Neutral,0.0
"There are all these illegal immigrant aliens trying to get to Earth, but our 'Space Force' is protecting us, oh yeah it's up there already! #Deranged",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on immigration and space rather than targeting a specific racial group,Non-hate,Positive,0.2003
"There's a hole in my heart where my will to live should be that I filled with stupid photos of MCR. I joke about it, but it's true.",No,the tweet does not contain any racial hate speech against Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.6908
"These are not refugees but aggressive male migrants the Med leaders - with exception of @user -want to kindly “share” w-others.  In reality, they already have by previously “waving-through” hundreds of thousands of unknown migrants to roam Europe. @user #V4",No,the tweet does not specifically target People of African Descent and instead refers to migrants in a general context,No,the author's motivation appears to be critical of migration policy rather than expressing hatred or racism,Hate,Positive,0.7518
They call it HB. I’m a hot bitch you a has been,No,", the tweet does not contain any explicit racial hate speech against Black people as it does not reference race or ethnicity in any manner",No,", the author's motivation appears to be personal expression or humor rather than a hateful or racist intent",Non-hate,Negative,-0.5859
"They should all be prosecuted & American Taxpayers want FULL RESTITUTION, I'm sick n' tired of losing 25% of every one of my checks to pay for all of these fucking programs that I myself can NEVER get assistance from or very little! ENOUGH IS MORE THAN ENOUGH #BUILDTHATWALL",No,", the tweet does not explicitly target People of African Descent and focuses on financial grievances rather than racial issues,",No,", the author's motivation appears to stem from frustration with financial policies rather than a racial agenda",Hate,Negative,-0.8955
"They're replaceable, your time is not",No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist based on the content provided,Non-hate,Neutral,0.0
"They've made it almost impossible for Men to be dominant, in the matriarchal western society. fuckfeminism",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses gender dynamics and societal structures rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration with feminism and societal changes without targeting a specific racial group,Hate,Neutral,0.0
This advent calendar helps you pimp your Prosecco throughout Christmas:,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing this tweet is not hateful or racist as it discusses a holiday product without any reference to race or discrimination,Non-hate,Positive,0.3818
This girl really think I’m dumb 😂 bitch I know you scam stop DM me about that shit,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation does not appear to be hateful or racist as they are expressing frustration towards an individual rather than a group based on race,Hate,Negative,-0.9321
This is Al. He works as a manufacturing design engineer and part-time college instructor. He is also a former refugee from Iraq. Tonight at 8PM CST World Relief is releasing a brand new film that tells Al's story. Join us on Facebook to watch.  âž,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.6486
"This is disgusting!Pakistani doctor in #Australia watches video of his son raping a 13 year old girl and says, ""He would make a good Gynecologist"".#Rotherham #Telford #Grooming#Muslims #immigration #BNP #Patriots #Nationalist #Trumphttps://t.co/5ZoZXrCh2X",No,", the tweet does not contain explicit racial hate speech against Black people as it primarily targets individuals of a different ethnic background and focuses on a specific incident rather than a broader racial group,",No,", the author's motivation appears to be to express outrage towards a specific incident rather than to promote hate or racism against a particular racial group",Non-hate,Negative,-0.4926
This is horrifying. So many women have suffered from rape/ abuse at the hands of men who are never held accountable…,No,the tweet does not contain racial hate speech against People of African Descent because it discusses issues of gender-based violence without targeting any racial group,No,the author's motivation for writing the tweet is not hateful or racist because it expresses concern for victims of abuse and advocates for accountability without any racial bias,Non-hate,Negative,-0.9501
This is my most accurate understanding of religion,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Neutral,0.0
"This is what happens when you choose to torture, behead &; rape men, women and children.The wrath of nations be upon you &; utterly wipe u out",No,this tweet does not contain racial hate speech against People of African Descent Black people it speaks generally about violence and does not target a specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it expresses anger towards violent actions rather than a specific race or ethnicity,Non-hate,Negative,-0.8625
"This should be every country. They come here seeking asylum, better life then become a burden to our financials system and criminal system. Why do we allow this. #DeportThemAll. No respect for #America. @user #BuildThatWall #MAGA #PatriotsUnited #ApologyTourIsOver",No,the tweet does not explicitly mention race or target people of African descent specifically,No,the author's motivation appears to be focused on immigration and financial concerns rather than racial hatred,Hate,Negative,-0.6192
"This week ILI would like to welcome Gwylene Gallimard to year 2! Gwylene Gallimard is a 1st generation French Immigrant and co-leader in the Charleston, SC ""Connecktedtoo in/ with Charleston Rhizome Collective""project. Full story on ILI's Facebook page! #iliyear2",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses an immigrant's participation in a project without any derogatory language or implications,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a welcoming announcement promoting inclusivity and community engagement,Non-hate,Positive,0.7256
"Thousands missing. Youth Dozens N each city N a week  No Go Zones Invaders, unvetted refugees comN in Last 5/6/7 yrs R abducting our Family members.  Trafficing..tunnels found under Million dollar homes N Washington  Podesta R known PEDO..child RAPEST tunnels connect to #44 Home.",No,the tweet does not contain explicit racial hate speech against Black people it discusses refugees and crime without targeting a specific racial group,No,the author's motivation appears to be focused on fear and conspiracy rather than explicit hate or racism,Non-hate,Negative,-0.5267
Thousands of Americans have been Murdered by illegal aliensWe're building a memorial wall to honor victims & you can helpMake a Donation or order a brick in @ this #LaborDayWeekend & #RETWEET #BuildThatWallSurviving loved ones = permanently separated,No,the tweet does not specifically target or express hatred towards People of African Descent it discusses a broader issue of illegal immigration and violence,Yes,the author's motivation appears to be driven by a desire to promote a political agenda related to immigration rather than expressing hate or racism towards a specific racial group,Hate,Negative,-0.4939
"To believe that if Europe will help the poor in Africa will stop migration is wrong.Its not possible to help them, because the grow to much - overpopulation. So they will come always more. To stop them only camps to bring them back and no welfare will help.",No,this tweet does not contain explicit racial hate speech against People of African Descent it discusses migration and overpopulation without derogatory language or racial slurs,No,the author's motivation does not appear to be hateful or racist it seems to express a concern about migration policies rather than targeting a specific racial group,Hate,Negative,-0.7037
"To the women who’s just sold the house she’d agreed to sell to me, you’re a cunt. You can go to hell.",No,the tweet does not contain racial hate speech against People of African Descent Black people it is directed at an individual woman and does not reference race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist it expresses frustration towards a specific situation and person rather than a group based on race,Hate,Negative,-0.7717
"Tomorrow night our guest speaker is Madeleine Bair, an Oakland-native and award-winning journalist, will be talking about El Tímpano, a deep listening project centered around Oakland's Latino immigrant population. Please RSVP if you plan to attend:",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be informative and supportive of a community initiative without any hateful or racist intent,Non-hate,Positive,0.3182
"Tory is going to pay in 2018 for the sins of 2014 (Kouvalis, SmartTrack). Cf Wynne and gas plants. Toronto Mayor John Tory Just Hired The Guy Who Ran Canada’s Worst Anti-Immigrant Campaign, Again(https://t.co/OZiSfOXPhS)",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses political issues and campaign strategies without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to criticize political decisions and actions rather than promote hate,Non-hate,Negative,-0.8176
Trust women and support their decisions them make in their pregnancy and don’t be a cunt,No,the tweet does not contain racial hate speech against People of African Descent Black people because it does not mention race or target any racial group,No,the author's motivation for writing the tweet is not hateful or racist because it advocates for women's autonomy in pregnancy without attacking any specific group,Non-hate,Positive,0.4215
Two faced Boris now hes on a power trip dosent care about Immigration may is a liar change l don't think so,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a political figure and immigration issues without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration with political issues rather than targeting a specific race,Non-hate,Positive,0.4404
"U.S. should stop detaining migrants, separating children: U.N. #UnitedStates #UnitedNations",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses migration and child separation without any racial context or derogatory language,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it advocates for the humane treatment of migrants and children,Non-hate,Negative,-0.296
UK Pensioner Faces 350 Lashes In Saudi Arabia why does this country exist it does nothing for migrants picks on old men no help from anyone,No,the tweet does not specifically target People of African Descent or express racial hate speech it discusses a situation involving a UK pensioner in Saudi Arabia without racial context,No,the author's motivation appears to be critical of the treatment of a specific individual rather than expressing hate or racism,Non-hate,Negative,-0.3089
"UK rejects Christian refugees recommended by UN, admits only Muslims among 1,112 Syrians admitted Jan-March 2018 via @user",No,the tweet does not contain racial hate speech against People of African Descent Black people as it focuses on religious and national issues rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a political opinion about refugee admission policies without targeting a specific racial group,Non-hate,Positive,0.0516
UK: Muslim immigration lawyer says “no harm” in 15-year-old girls getting married #SWRM,No,The tweet does not contain racial hate speech against People of African Descent as it does not mention race or target a racial group,Yes,The author's motivation for writing the tweet appears to be critical of a specific viewpoint rather than expressing hate or racism,Non-hate,Neutral,0.0
UN countries agree on pact to manage mass global migration,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a global migration pact without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be informational regarding international agreements on migration,Non-hate,Positive,0.3612
"US immigrant policy to enter US has always been - education or skill &amp; sponsor to take responsibility 4 them. In last 30 yrs, US has taken in so many with no education or means to support themselves - many never learn English. With Catch &amp; Release too many go on welfare-",No,the tweet discusses immigration policy and welfare without specifically targeting or referencing Black people or any racial group,No,the author's motivation appears to be focused on immigration issues rather than expressing hate or racism towards a specific group,Non-hate,Positive,0.0609
US lashes out at UN 'hypocrisy' over migrant family breakups,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it discusses US policy on migrant family breakups without reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it critiques a political stance rather than targeting a specific racial group,Non-hate,Neutral,0.0
"US report finds only 20,000 Palestinian refugees in the world | #DepartmentofState #Israel #TedCruz...",No,the tweet does not mention or target People of African Descent in any way,No,the author's motivation cannot be determined as hateful or racist based on the content provided,Non-hate,Neutral,0.0
"Uh. Hi. I'm an anarchist, and my mother is an immigrant who because of her immigration doesn't have the same job opportunies and nowhere near the money for a trust fund. Also my dad was a farmer who taught himself because he couldn't go to school. Keep your B.S. off my TL thanks.",No,the tweet does not contain any racial hate speech against People of African Descent Black people are not mentioned or targeted in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about personal circumstances and not directed at any racial group,Non-hate,Positive,0.7351
"Understanding #foodsecurity in the context of #ruraldevelopment and #agriculture is a central part of the broader analysis of the links between #migration, #environment and #climatechange. #rootcauses",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses food security and related topics without reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist as it focuses on agricultural and environmental issues without any indication of prejudice or discrimination,Non-hate,Neutral,0.0
Undocumented immigrant arrested in connection with rape of 11-year-old girl,No,the tweet does not specifically target or express hatred toward People of African Descent it discusses an incident involving an undocumented immigrant without racial context,No,the author's motivation is not hateful or racist as the tweet reports a news event without expressing personal views or biases,Non-hate,Negative,-0.8316
"Unlike others outside Europe, #Merkel created environment which will see them struggle to convince Syrians to return home based on generous benefits provided.Merkel/Brussels also created special problem to haunt them for decades: economic migrants.#Orban #V4 right from start.",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses European migration policy without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it critiques political decisions regarding migration rather than expressing hatred towards a racial group,Hate,Positive,0.7096
"Until men have to be careful walking alone in broad daylight, you can sit down and stfu with this “but not all men” bs. #HimThough",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses gender issues and does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about gender-related safety concerns,Non-hate,Negative,-0.1027
VIDEO: Legal #Immigrant Defends #President Trump’s #Immigration Policies -,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses immigration policies without targeting any specific racial group,Non-hate,Positive,0.128
Video: Italy allows migrant ships disembark after several days in limbo,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Neutral,0.0
Vietnamese Immigrant Tuan Ho Wants Every Kid To Live The American Dream,No,this tweet does not contain any racial hate speech against People of African Descent as it focuses on a Vietnamese immigrant and does not reference race or promote hate,Yes,this tweet does not indicate any hateful or racist motivation as it promotes a positive message about the American Dream without targeting any specific racial group,Non-hate,Positive,0.25
Viral plane standoff video highlights European chasm over migrants,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses a video related to migrants without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it appears to be focused on a broader social issue regarding migration,Non-hate,Neutral,0.0
"Volunteer Info Sessions give an overview of the U.S. resettlement  process, services which are or aren't provided to refugees, and what it is like to volunteer with us. This event is open to anyone interested in volunteering with World Relief Chicago. Sign up for this Saturday!",No,this tweet does not contain any references to racial hate speech against People of African Descent or any other group,No,the author's motivation appears to be informative and welcoming rather than hateful or racist,Non-hate,Positive,0.8221
WHO'S THE WHORE NOW YOU PIECE OF SHIT,No,the tweet does not contain any explicit references to race or people of African descent,No,the author's motivation appears to be more about personal insult rather than racial hatred,Hate,Negative,-0.836
WHO.. ARE. YOOUU? This is not mario kart. You are no princess peach. Get your skank ass up out my lane or I take you off the goddamn road.,No,this tweet does not contain racial hate speech against People of African Descent it uses derogatory language but does not reference race or ethnicity,No,the author's motivation does not appear to be hateful or racist it seems to express frustration in a general context without targeting a specific racial group,Hate,Negative,-0.8316
"WRONG!!!!! the Underlying Reason, The ROOT cause is Mass Uncontrolled Immigration!! Finite Supply vs Infinite Demand = DISASTER! Economics 101. How long have you been argueing 4 MORE H/building?? 5yrs?? 10yrs?? Stop Bullshitting people Tell the Fucking TRUTH 4 a Change!",No,the tweet does not contain explicit racial hate speech against Black people it focuses on immigration and economic concerns rather than race,No,the author's motivation appears to be frustration with immigration policy rather than a hateful or racist intent,Hate,Negative,-0.9212
Walking around with a half hard dick all day is a really good look on me,No,this tweet does not contain any reference to race or individuals of African descent,No,the author's motivation appears to be humorous or self-reflective rather than hateful or racist,Non-hate,Negative,-0.1298
Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall,No,the tweet does not contain any explicit racial hate speech against Black people it focuses on a personal relationship and social media behavior rather than race,No,the author's motivation does not appear to be hateful or racist it seems to express a personal sentiment about loyalty rather than targeting a racial group,Non-hate,Negative,-0.7761
Watch: Germany's Real Women's March against migrant violence and Islamism - Free Speech Time - @user,No,the tweet does not explicitly target or demean People of African Descent it focuses on migrant violence and Islamism which are broader topics that do not inherently contain racial hate speech,No,the author's motivation appears to be centered around political commentary rather than an explicit intent to promote hate or racism,Non-hate,Negative,-0.2023
"Watch: Muslim migrants in France demand autonomy ""Sharia for France"" - Free Speech Time - @user",No,the tweet does not contain racial hate speech against People of African Descent as it focuses on Muslim migrants rather than Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be reporting on a political issue rather than expressing personal animosity,Non-hate,Positive,0.4215
Watching kids grow up is fun... When they're not yours,No,this tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a general observation about children without targeting any specific group,Non-hate,Positive,0.5106
"We all know there's gonna be some #MAGA nut who sees this, realizes having no uniform &amp; not showing ID has no consequences, has the idea of impersonating an ICE agent with an equally racist friend to 'deal' with the pesky immigrant in their  area",No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention or target them specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it critiques a specific behavior related to immigration rather than promoting hatred towards a racial group,Non-hate,Negative,-0.7506
"We are not all men and women of God in this context, I'm not talking generalization, I'm talking about Gods prophet…",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a religious context without reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems focused on a specific religious discussion without targeting any racial group,Non-hate,Positive,0.2732
We must build the #Wall! We must deport every illegal alien! We must have #MoreBorderPatrolAgents We must have #MandatoryEverify We must #EndSanctuaryCities We must #EndChainMigration We must take our nation back!!!,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or target any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on immigration policy and border security rather than targeting a specific race or ethnicity,Hate,Negative,-0.6973
We need to be shouting NO!! very loudly if this happens.  The refugee situation is much more important than the...,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a refugee situation without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express concern about a political issue rather than targeting a specific race,Non-hate,Positive,0.3973
We need to change who controls refugees coming in to Idaho.  Get involved--don't just read and share emails.,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be focused on political engagement rather than expressing hate or racism,Non-hate,Positive,0.296
We seem to have no hard policies on immigration!,No,this tweet does not contain any specific reference to race or racial hate speech against People of African Descent Black people,No,the author's motivation appears to be a general concern about immigration policy without any indication of hate or racism,Non-hate,Positive,0.1501
We wouldn't appear hysterical if you'd STFU the FIRST time we try to talk. Js.,No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in any derogatory manner,No,the author's motivation for writing the tweet does not seem hateful or racist as it appears to express frustration rather than animosity towards a specific racial group,Non-hate,Neutral,0.0191
Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you,No,the tweet does not specifically target People of African Descent or express racial hate speech,No,the author's motivation appears to be more about personal preference or opinion rather than racial hatred,Non-hate,Negative,-0.5106
"Welcome to Final Wave Feminism: The acceptance of a rape culture and Islam. So long as it isn't perpetuated by Western men, they are fine with it. Tell others not to rape doesn't apply while Muslim in Scandinavia.  #FeminismIsCancer #Islam #Refugees #Europe",No,the tweet does not specifically target People of African Descent but rather discusses issues related to feminism and Islam,No,the author's motivation appears to be critical of certain cultural practices rather than inherently hateful or racist towards a specific racial group,Hate,Positive,0.7039
Welcome to the weird. Save 20% sitewide with WEIRD20 on our #Redbubble shop     #MultinationalPATRIOT #HonorBOTH #OurPatriotism #patriot #immigrant #expat #ExclusivelyonRedbubble #OnjenaYo,No,the tweet does not contain any racial hate speech against Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it promotes a discount and does not express negative sentiments towards any group,Non-hate,Positive,0.6705
Went to @user stupid bitch put one in upside down one side ways. #wtf £6 we'll spent #cunt,No,the tweet does not contain any racial hate speech against People of African Descent Black people it appears to express frustration with an individual rather than targeting a racial group,No,the author's motivation for writing the tweet does not seem hateful or racist it focuses on a specific incident and does not reference race or ethnicity,Hate,Negative,-0.9349
What a wonderful woman! This is the kind of immigrant we need here! 💕🇺🇸🇺🇸🇺🇸💪🏻,No,this tweet does not contain racial hate speech against Black people as it does not reference race or make derogatory comments about any racial group,No,the author's motivation appears to be positive and supportive towards immigrants rather than hateful or racist,Non-hate,Positive,0.6467
What an amazing gift for Mary and Matta and other young immigrant children!,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or any derogatory terms related to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a positive sentiment towards children,Non-hate,Positive,0.7901
What an idiot. #buildthatwall,No,this tweet does not contain explicit racial hate speech against People of African Descent it references a political issue rather than targeting a specific racial group,No,the author's motivation appears to be political rather than hateful or racist as it does not express animosity towards a racial group,Hate,Negative,-0.5106
What do you call a women that has a brain? Pregnant with a baby boy.,No,", the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on gender stereotypes rather than racial discrimination",Hate,Neutral,0.0
When I go out for just one drink,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Neutral,0.0
When a lot of the women on here changed from themselves into hoe tweeters <,No,this tweet does not specifically target or contain racial hate speech against People of African Descent Black people it appears to address behavior rather than race,No,the author's motivation seems to be criticizing behavior rather than expressing hate or racism towards any racial group,Hate,Neutral,0.0
When he promised you he was gonna 'fuck the shit out of you' but can't even make it to round two.,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a personal or sexual disappointment rather than targeting a specific racial group,Non-hate,Positive,0.25
"When me and other american employees call the Home Care office, the coordinators don't answer. But then when they want us to do a job they call asap &amp; expect Us to jump up and go. The office consist of all immigrants &amp; they don't respect Us Black Negroe Americans &amp; they show it!",Yes,the tweet contains racial hate speech against People of African Descent because it uses the term Negroe which is a derogatory term historically used to demean Black people and expresses a sentiment of disrespect towards them,Yes,the author's motivation for writing the tweet is hateful or racist because they express a belief that immigrants do not respect Black Americans which indicates a negative bias against immigrants and suggests an underlying racial animus,Hate,Negative,-0.267
When she got you caught up and you're tryna figure out how you're gonna lie your way outta this one,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a personal situation rather than targeting any racial group,Non-hate,Neutral,0.0
When someone online tries to come at me and thinks I care...,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it is vague and does not target any specific group,Non-hate,Positive,0.4939
When someone tries to threaten me,No,the tweet does not contain any racial hate speech against People of African Descent as it does not mention race or any specific group,No,the author's motivation for writing the tweet cannot be determined as hateful or racist since the tweet lacks context and does not express any clear sentiment,Non-hate,Negative,-0.3818
When the gangbang goes horribly wrong,No,this tweet does not specifically target or mention People of African Descent or Black people in a racial context,No,the author's motivation does not appear to be hateful or racist as the tweet is vague and does not express clear animosity towards any group,Non-hate,Negative,-0.7579
When the rival lemonade stand starts stealin your business,No,this tweet does not contain any references to race or people of African descent,No,the author's motivation appears to be humorous or competitive rather than hateful or racist,Non-hate,Neutral,0.0
"When the woman says “no” and the husband forces himself on her, that’s rape. Please sir, you sound uneducated",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a specific issue of consent and does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be aimed at addressing a misunderstanding about consent rather than targeting any racial group,Non-hate,Negative,-0.5267
When you can illegally cross borders with ease. What's the chances you'll catch him before he kills again#BUILDTHATWALL,No,this tweet does not specifically mention or target People of African Descent it discusses border crossing which is a broader issue,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism,Hate,Negative,-0.0516
"When you do finally give up and start buying them cats at least you won't have to drink alone, loser",No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content seems to target a specific behavior rather than a racial group,Non-hate,Negative,-0.6597
When you just watched your boy ruin his life but you know misery loves company so you decide to ruin yours too,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses personal choices and relationships without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a sentiment about personal experiences rather than targeting any racial group,Non-hate,Negative,-0.8225
When you realize you're a mass murderer,No,this tweet does not contain racial hate speech against People of African Descent as it does not mention any race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it does not express animosity towards any group,Non-hate,Negative,-0.6808
When you regret asking her 'what that mouth do?',No,this tweet does not contain racial hate speech against People of African Descent Black people it is a general comment that does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a humorous or light-hearted remark about a personal interaction,Non-hate,Negative,-0.4215
When you wake up and your mouth is drier than the Sahara desert,No,", the tweet does not contain any references to race or ethnicity and is a general statement about dryness,",No,", the author's motivation appears to be humorous or relatable rather than hateful or racist",Non-hate,Neutral,0.0
When you're acting like you have your life together but you really have no clue what the fuck is going on,No,the tweet does not mention or imply anything about race or People of African Descent,No,the author's motivation appears to be expressing frustration or humor rather than hate or racism,Non-hate,Negative,-0.803
When you're checking to see if the pussy is safe to eat,No,the tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist the content of the tweet is neutral and does not express animosity or prejudice,Hate,Positive,0.4404
When you're toasting your boy but you see your girl checkin a text,No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses a social situation without reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a relatable moment in a casual context,Non-hate,Neutral,0.0
When you're trying to enjoy a nice date but your boyfriend won't stop texting you and interrupting it,No,the tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a personal frustration unrelated to any racial context,Non-hate,Positive,0.3678
When you're trying to text your fuckboy but your boyfriend won't stop looking over your shoulder,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a personal relationship issue without any reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be expressing frustration in a humorous context,Non-hate,Positive,0.3252
When your best friend tries to go out of town without you,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist it appears to express a personal sentiment about friendship,Non-hate,Positive,0.8126
When your inner unicorn is showing,No,the tweet does not contain any references to race or ethnicity and is therefore not considered hate speech,No,the author's motivation appears to be playful or whimsical rather than hateful or racist,Non-hate,Neutral,0.0
When your pathetic ex finally dies,No,the tweet does not specifically mention or target People of African Descent or any racial group,No,the author's motivation appears to be expressing personal feelings about an ex rather than promoting hate or racism,Non-hate,Negative,-0.5719
Who makes the sandwiches at a feminist rally?,No,this tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation appears to be sarcastic or critical towards feminists rather than hateful or racist,Hate,Neutral,0.0
Why did women vote for Trump? bitches will vote for a bitch,No,The tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or referenced in any way,No,The author's motivation appears to be critical of women voters rather than hateful or racist towards a specific racial group,Hate,Negative,-0.8271
"Why do bitches from Philly and Jersey always ask 'do you have a Wawa?' Yeah bitch, we got Wawa but I don't eat at gas stations, FOH",No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a personal opinion about a specific regional behavior without targeting a racial group,Non-hate,Negative,-0.5023
Why does this stupid Herrera guy pass the ball without taking a touch then when he loses it presses like a cunt?,No,the tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a specific player's actions rather than their race or ethnicity,Non-hate,Negative,-0.7906
Why is the White House betraying conservatives on immigration?,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a political issue without targeting a specific racial group,Non-hate,Negative,-0.5423
Why would u play with my pure heart u fucking hoe bitch?,No,the tweet does not contain any racial hate speech against People of African Descent it expresses frustration towards an individual without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it reflects personal anger rather than a broader discriminatory intent,Hate,Positive,0.3657
"With healthcare access and immigrant rights looking increasingly tenuous with each passing day, the work we do becomes more and more critical for our community. Support our work today however possible:",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist it focuses on healthcare access and immigrant rights,Non-hate,Neutral,-0.0404
