Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label
Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be expressing affection for women and does not indicate any hateful or racist intent,Non-hate
RT @user My signature move is out of your life.,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate
Italian Interior Minister wants more babies and fewer migrants as the country’s tradition...,No,the tweet does not specifically target People of African Descent or express racial hate speech,No,the author's motivation appears to be focused on immigration and demographic concerns rather than promoting hate or racism,Non-hate
Congolese immigrant climbs The Statue of Liberty and then cusses out Ame... via @user,No,the tweet does not contain explicit racial hate speech against Black people it references a specific action by an individual rather than making a generalization about a racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to report an event without derogatory intent,Non-hate
"Time for #Bangladesh to recognize plight of #refugees will be protracted. ""Having over 700,000 #Rohingya living in makeshift shelters without an evacuation plan in case of a typhoon is just asking for a catastrophe"" says @user #Myanmar #Burma #Rakhine",No,the tweet discusses the plight of refugees and does not contain racial hate speech against Black people,No,the author's motivation appears to be humanitarian and not hateful or racist,Non-hate
@user @user @user @user Skank you are already in the streets. Make my money whore.,No,", the tweet does not explicitly reference race or make derogatory comments specifically about Black people",No,", the author's motivation appears to be derogatory towards the individual mentioned rather than racially motivated",Hate
What a glorious cunt you have. Too bad youre a basic bitch. Always were always will be. Stay mad. Hoe. #Imtalkingaboutadude 😂😂😂,No,The tweet does not contain any explicit references to race or racial hate speech against Black people,No,The author's motivation appears to be more about personal insult rather than racial hatred,Hate
@user @user @user Mexico City 1 of the largest cities in the world & 1 of the filthiest cities in the world. The Freeloaders are destroying our cities 1 neighborhood at a time! #StopTheInvasion,No,the tweet does not specifically target People of African Descent and uses general derogatory language about a city and its residents,No,the author's motivation appears to be a reaction to immigration and urban issues rather than specifically hateful or racist intent,Hate
"Illigal 50 of a crowd from 400 refugees entered USA border at Tijuna. Trump isnt able to protect USA, he has no wall and cannot decide to kill them.",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not specifically target any racial group or mention race,Yes,the author's motivation for writing the tweet appears to be critical of political figures and immigration policies rather than being hateful or racist,Non-hate
@user @user TRAVEL ADVISORYDominic Durden & Mollie Tibbetts & Kate Steinle were murdered by Illegal Aliens!We must #BuildThatWallFollow @user & @user & #RETWEET Help out & order bricks or donate today at Follow @user,Yes,the tweet references individuals murdered by illegal aliens which can imply a negative stereotype about immigrants and people of color,Yes,the author's motivation appears to be to incite fear and promote a divisive narrative against certain groups,Hate
"Interestingly enough, Malians are often labeled ""economic migrants"" when trying to reach Europe and hardly receive asylum.",No,this tweet does not contain racial hate speech against People of African Descent as it discusses the labeling of a specific nationality rather than promoting hate or discrimination,Yes,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address issues of migration and asylum without derogatory intent,Hate
"After the tournament I saw the Statue of Liberty and did the ""Hard Times"" tour at the @user experiencing the lives of two immigrant familes during the Depression.   Essential reminders of this country's history and what we have fought for: Liberty and Justice for All.",No,", the tweet does not contain any racial hate speech against People of African Descent as it discusses historical themes and does not target any specific racial group,",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on historical lessons and values of liberty and justice for all",Non-hate
"@user Wow mo cock got hard. Want to pull your panties down, push you against these door and let you feel my cock deep in your wet puss 😈",No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on sexual content rather than race,Hate
@user Cause you're a Bitch and you love those situations! 🤷🏼‍♂️,No,the tweet does not specifically target People of African Descent or contain racial hate speech,No,the author's motivation appears to be expressing frustration or disdain towards the user rather than a racial attack,Non-hate
Idk what feminists are pissed about.. You get free access to our wallets and all you have to do in return is cook and suck our weiners.,No,"this tweet does not contain racial hate speech against People of African Descent Black people it targets feminists and does not mention race or ethnicity,",Yes,the author's motivation for writing the tweet appears to be hateful or sexist as it expresses derogatory views towards women and their roles,Hate
Merkel under pressure to defuse dispute over migration,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it discusses a political issue without targeting any racial group,Non-hate
Providing aid to Sudanese refugees is one of our priorities in 2018! Read Nawal's story here:https://t.co/9BzDJojVbD,No,The tweet does not contain any language or sentiment that expresses hate or discrimination against Black people,No,The author's motivation appears to be supportive and humanitarian rather than hateful or racist,Non-hate
I like to go to AA to remind myself that I'm not a real alcoholic and how great my life really is,No,this tweet does not contain racial hate speech against People of African Descent it discusses alcoholism and personal reflection without any racial context,No,the author's motivation does not appear to be hateful or racist it seems to be a personal statement about their life and experiences,Non-hate
"The only person with a vagina that I value is my MOTHER, and even she is a dumb retard. Women are oNLY good for making babies.#",No,", the tweet does not specifically target People of African Descent or exhibit racial hate speech against them",No,", the author's motivation appears to be misogynistic rather than racially motivated",Hate
Darla you trifling skank! #QueenSugar,No,the tweet does not contain racial hate speech against People of African Descent Black people it targets an individual using derogatory language without racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration towards a specific person rather than a group,Hate
French police were tracking van in which child refugee was shot,No,the tweet does not contain any racial hate speech against People of African Descent as it discusses an incident involving police and a child refugee without any racial context or derogatory language,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to report on a specific event without expressing bias or prejudice,Non-hate
@user We want Ain't Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun…,No,the tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is unclear and does not indicate hate or racism,Non-hate
Two months ago you were 'fat &; a whore' now y'all talk... boys 🙄🙄😂😂😂😂,No,the tweet does not contain any explicit racial hate speech against Black people it refers to individuals in a derogatory manner but does not indicate race,No,the author's motivation does not appear to be hateful or racist it seems to mock or criticize behavior rather than target a specific racial group,Non-hate
@user Anti American Illegal immigrant uprising in California gets exceedingly worse for American citizens who are now in grave danger. They are in a state of emergency.,No,this tweet does not explicitly target Black people or contain racial hate speech against them,No,the author's motivation appears to be focused on immigration issues rather than expressing hate or racism towards a specific racial group,Hate
Yeah I can't wait till y'all all shut the fuck up about it. Trumps a moron Hillary is a cunt Berney is a fuckin douche they are politicians no matter what one sides gonna bitch and think they hold the moral high ground but guess what we are all the same and most don't give a fuck,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration with politicians rather than targeting a specific racial group,Hate
@user @user You are the lowest kind of skank to attack a Gold Star Widow. Based on your tweets I…,No,the tweet does not specifically target People of African Descent or contain racial hate speech against them,No,the author's motivation appears to be expressing outrage towards the attack on a Gold Star Widow rather than promoting hate or racism,Non-hate
Nelly's rape accuser wants case dropped . . The woman who accused Nelly of rape is refusing to…,No,the tweet does not contain any racial hate speech against People of African Descent as it discusses a legal matter involving an individual and does not reference race in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it simply reports on a news event without expressing any prejudice or animosity,Non-hate
".Considering THIS , the filth on the streets of San Francisco, and an unsecured border, we're asking for a pandemic. This has to stop.We're a sovereign, Christian nation.No apologies. #Sovereignty #BuildThatWall",No,the tweet does not explicitly mention or target People of African Descent or any specific racial group,No,the author's motivation appears to be focused on issues of national sovereignty and border security rather than promoting hate or racism,Hate
@user @user Well duh I made the gc you a hole,No,the tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist the language used seems to be more about frustration or annoyance rather than hate,Non-hate
"Pro Tip- Don't go to Costco before 11am, that's when they put the free samples out",No,this tweet does not contain any racial hate speech against People of African Descent or any other group,No,the author's motivation appears to be sharing a shopping tip rather than expressing hate or racism,Non-hate
"As far as white supremacy goes, the daughter of a white illegal immigrant assisting an administration dead-set against immigrants of color is a little on the nose.",No,the tweet does not contain explicit racial hate speech against Black people it critiques a specific situation involving white supremacy and immigration policies,No,the author's motivation appears to be critical of a political situation rather than hateful or racist towards any racial group,Hate
Christians refugees from Iraq and Syria are not welcome in Britain.,No,", the tweet does not mention race or specifically target People of African Descent",No,", the author's motivation appears to be focused on religion and nationality rather than race or hate",Hate
@user Bc it fits the sexist narrative that men are the true victims and women are hysterical,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses gender and sexism rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it critiques a societal narrative rather than targeting a racial group,Non-hate
"Made your bed, now lie in the flea pit you created 'Tourists go home, refugees welcome': why Barcelona chose migrants over visitors",No,the tweet does not specifically target People of African Descent or contain racial hate speech against them,No,the author's motivation appears to be focused on a critique of immigration policy rather than expressing hate or racism,Non-hate
Niggas think their dick is big when they put it in and you gasp.... first of all I've been holding my breath cause your breath stank,Yes,the tweet uses a racial slur that is derogatory towards Black people,Yes,the author's motivation appears to be to mock and demean individuals based on their race,Non-hate
A middle aged woman just shouted 'well done' at me while I was running so I guess I'll just go crawl in a hole and die now.,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a personal reaction to a comment rather than targeting a specific group,Non-hate
'I'm Confused': ICE Official Corrects Hawaii Dem Who Thought Trump Created Immigration Law,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
I found out something about this chick that was hiding something from me lmao bitch can't hide anything from me fake ass lying hoe,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on personal feelings towards an individual,Hate
When was the Last time you heard of an active shooter or school shooting done by an illegal immigrant? That's because statistically it's angry white men. Probably Trump supporters.  You all believe whatever that moron says and it's ruining our democracy.  Don't you care?,No,the tweet does not contain racial hate speech against People of African Descent Black people it focuses on illegal immigrants and white men rather than race,Yes,the author's motivation for writing the tweet appears to be critical of certain political beliefs and actions rather than being hateful or racist,Non-hate
Not all women are victims. Not all men are guilty of assault. - National Review,No,This tweet does not contain any racial hate speech against People of African Descent as it discusses gender issues rather than race,No,The author's motivation for writing the tweet does not appear to be hateful or racist as it addresses a broader social commentary on gender dynamics without targeting any racial group,Non-hate
One of the biggest reason I never wanted to come out to my friends was bc I was afraid theyll think I have crush on them when Im just being a decent human being so I call them stupid bitch and a fucking hoe everytime I see them,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it reflects personal feelings about social interactions rather than targeting a specific racial group,Hate
"CBS Reporter captures an illegal border crossing in broad daylight and he was scared! So, Mr. Begnaud, do you now understand why we need a border wall? The issue is real, & the motivation to enter illegally is great. #BuildThatWall via @user",No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on immigration policy rather than targeting a specific racial group,Hate
The 'I'm such a feminist' niggas will 'Not all men' you to death. LMAO,Yes,use of the term niggas is a racial slur directed at Black people which constitutes hate speech,Yes,the tweet expresses disdain towards a specific group implying a negative stereotype which indicates a hateful motivation,Hate
"The case for refugees as a resource, not a burden for hosts by @user @user @user #WithRefugees @user @user @user @user @user",No,The tweet does not contain any language that targets or discriminates against People of African Descent,No,The author's motivation appears to promote a positive view of refugees and does not indicate hate or racism,Non-hate
Italian FM and Special Rep for Libya talk migration,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a political topic related to migration without any derogatory language or implications,No,the author's motivation for writing the tweet is not hateful or racist it appears to be a neutral statement about a political discussion,Non-hate
@user @user I know. Booker and Kamala Harris were vying for most hysterical woman at the hearing but were drowned out by the paid harpies being arrested.,No,the tweet does not explicitly target People of African Descent or use racial slurs or stereotypes,No,the author's motivation appears to be critical of specific individuals rather than expressing hate or racism,Hate
@user @user And you have won SKANK OF THE YEAR,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the motivation for writing this tweet does not appear to be hateful or racist as it targets an individual without racial context,Hate
"“If you want to manage migration and if you want to prevent further security threats there is one single place where you have to invest all your political, economic and diplomatic efforts and that is the belt of the Sahel and the Horn of Africa”",No,this tweet does not contain any racial hate speech against People of African Descent as it discusses migration and security without derogatory language or racial targeting,No,the author's motivation for writing this tweet does not appear to be hateful or racist as the focus is on political and economic issues rather than on race or ethnicity,Non-hate
"Report: Immigrant Deportation, Separation Can Have ‘Lifelong Impacts’ #ChicagoTonight",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses immigrant deportation which is not specifically targeted at any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be an informative statement about immigration issues,Non-hate
Powerful men in Hollywood have been preying on women because that's how lots of men are built ... so says Dick Wolf.,No,the tweet does not contain any racial hate speech against Black people it discusses behavior of men in Hollywood without reference to race,No,the author's motivation does not appear to be hateful or racist the tweet critiques a general behavior without targeting any specific racial group,Hate
"The ghost, who Amethyst can't see but believes she can communicate and have sex with, has now returned with her to the UK and their relationship is progressing. Should we ask Roger Helmer and Farage to investigate this immigrant ghost?",No,the tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist because it appears to be a humorous or satirical comment about immigration and ghosts rather than an attack on any racial group,Non-hate
Me personally I would've dragged that girl down the stairs lol but she was getting it..beat that fat hoe 😂😂,No,this tweet does not contain racial hate speech against People of African Descent Black people it expresses a violent sentiment towards an individual without racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to reflect a personal opinion on a specific incident rather than a broader racial animus,Hate
@user @user @user It's her background and her identity. Changing her to be played by a POC serves nothing. It a diversity quota. It's insulting to me both as a POC and as an audience. I don't need my race to serve as the show diversity a,No,the tweet does not contain racial hate speech against People of African Descent Black people it expresses a concern about representation without derogatory language or intent,No,the author's motivation for writing the tweet does not appear to be hateful or racist it reflects a personal opinion on diversity and representation in media without attacking a specific racial group,Non-hate
When you're at the point of drinking just to stay awake but then you blackout and pass out during sex anyway,No,the tweet does not reference race or contain any language targeting People of African Descent,No,the author's motivation appears to be sharing a personal experience rather than expressing hate or racism,Non-hate
@user @user @user so #YesAllWomen is fine but #YesAllMen should burn in hell? Looks like someone didn't get their way,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses gender issues rather than race,No,the author's motivation does not appear to be hateful or racist it seems to express frustration with a perceived double standard in gender discussions,Non-hate
Guys only have one heart so dont play with it.... But they have two balls so play with those #WomenSuck,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any form,No,the author's motivation for writing the tweet is not hateful or racist as it seems to express frustration towards a gender rather than targeting a racial group,Hate
@user Say NO to @user @user immigration 3rd world bill!!  The 5 billion they promised in return is a poison pill! No other country allows unvetted people to just walk in and squat! Their bill will ruin us!,No,the tweet does not specifically target People of African Descent and discusses immigration in a general context rather than racial hate speech,No,the author's motivation appears to be focused on immigration policy rather than expressing hatred or racism towards a specific racial group,Hate
Imagine as a parent giving birth to a hoe like Shamiso who gives out her pussy for cash? S/O to women who work hard for their own things,No,the tweet does not specifically target People of African Descent or express racial hate speech,No,the motivation appears to criticize behavior rather than being hateful or racist towards a specific racial group,Hate
'Can you stop getting into abusive relationships I'm tired of listening to you cry and then watch you fall back in the same hole' -Siow 2017,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses personal behavior and relationships rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about a personal situation rather than targeting a racial group,Non-hate
"This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u 🙄😩🤦🏽‍♀️😂😂😂😂",No,the tweet does not contain racial hate speech against People of African Descent Black people it appears to be a general comment without specific reference to race,No,the author's motivation for writing the tweet does not seem to be hateful or racist it seems more focused on humor or frustration rather than targeting a racial group,Hate
Almost 400 migrants crossing from Morocco to #Spain rescued in Mediterranean,No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses migrants crossing from Morocco to Spain without any derogatory language or implications about race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it simply reports on a rescue operation involving migrants,Non-hate
,Error,No tweet text provided,Error,No tweet text provided,Non-hate
Three refugees from Syria have set up a network that organizes language classes and a summer school for children.,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not mention race or express hostility towards any racial group,No,the author's motivation for writing the tweet is not hateful or racist because it focuses on positive actions taken by refugees without any negative connotations,Non-hate
German dashcam catches Muslim migrants attempting to stage a fake accident via @user,No,", the tweet does not specifically target People of African Descent and focuses on migrants rather than race,",No,", the author's motivation appears to be to highlight a perceived issue rather than express hate or racism",Non-hate
EVERYDAY YOU SHOVE 'NOT ALL MEN' DOWN THE THROATS OF WOMEN TALKING ABOUT THEIR EXPERIENCES. ARE YOU NOT TIRED? ARE YOU NOT FREAKING TIRED??,No,this tweet does not contain racial hate speech against People of African Descent as it discusses gender issues and does not mention race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration about gender dynamics rather than targeting a racial group,Non-hate
"All women aren’t hoes, correction",No,this tweet does not contain racial hate speech against People of African Descent because it does not mention race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it addresses a general statement about women without targeting a specific racial group,Hate
"@user @user @user @user @user Hell, this stupid bitch @user said I wasn't even black, but a white person in blackface just because I said the NA isn't racist.",No,the tweet does not contain racial hate speech against People of African Descent as it does not promote violence or discrimination against them,No,the author's motivation for writing the tweet does not appear to be hateful or racist as they are defending their identity and addressing a specific comment,Hate
"Politically, I call it rape whenever a woman has sex and feels violated.-Catharine MacKinnon",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it addresses a political perspective on consent and sexual violence,Non-hate
Orthodox Church attacked in hate crime against Christians.  The Church of Michael the Archangel in Grozny was attacked by 4 armed jihadists this evening service. Worshippers and law enforcement officers killed....,No,the tweet does not contain racial hate speech against People of African Descent as it discusses an attack on a religious institution rather than targeting a racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a hate crime against Christians without expressing animosity towards any racial group,Non-hate
EU supports 10-month protection programme in Tanzania refugee camps through @user @user and @user via @user #Withrefugees @user @user,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a support programme for refugees without any derogatory language or racial context,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informational and supportive regarding refugee assistance,Non-hate
"PRESIDENT TRUMP: We have TWO options. We have #Military, we have #HomelandSecurity.#BuildThatWall @user",No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses policy options without targeting any specific racial group,Hate
@user Must get NZM&amp;Okhla area sensitized immediately.Lot of illegal Muslim migrants seen all over Roads/Pavements/congested lanes,No,the tweet does not explicitly target Black people or express hate against them,No,the author's motivation seems to be focused on immigration issues rather than racial hatred,Non-hate
You’re in the middle of being a woman or being a bitch?,No,this tweet does not contain racial hate speech against People of African Descent it refers to gender issues rather than race,No,the author's motivation does not appear to be hateful or racist it seems to be questioning gender identity rather than targeting a racial group,Hate
"RT @user 'You know, the thing is...we ate drugs so...' -my basic excuse for not doing things",No,the tweet does not contain any references to race or racial hate speech against Black people,No,the author's motivation appears to be humorous or sarcastic rather than hateful or racist,Non-hate
"now what i can say, not all men are trash. maybe the woman who said it itself, is trash.",No,the tweet does not contain racial hate speech against People of African Descent Black people it addresses gender issues rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal opinion about a specific situation,Hate
@user NOT LONG NOW BEFORE YOU ARE IMPEACHED .. YOU YELLOW BELLIED SELF-CENTRED CUNT ...... NEVER DID NATIONAL SERVICE .. COWARD!,No,the tweet does not contain any racial hate speech against People of African Descent it targets an individual based on their actions and character rather than race,No,the author's motivation appears to be frustration or anger towards the individual rather than a racially motivated hatefulness,Non-hate
I'd make an acceptation for you 😘,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
"Kathimerini: Pace of migrant arrivals in Greece via land from Turkey quickens, agency says",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses migrant arrivals without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it is a report on migration and does not express negative sentiments towards any group,Non-hate
"Got an IDEAL. If we stopped giving illegal immigrants Food Stamp, Welfare would they go home. And if they are illegally here, why should they get any of this? Also, has anyone has the amount of our tax dollars go to these folks? Just asking!  😎🎩",No,the tweet does not specifically target People of African Descent or express hate speech against them,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism,Hate
"@user @user ram man, why are you such a white knight on social media?",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as it targets a behavior rather than a racial group,Non-hate
When someone offers you the last piece of pizza,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate
@user There are Ethiopian refugees in our country.. Check the news they're running for their lives,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses refugees in a factual manner without derogatory language or intent,No,the author's motivation appears to be informative rather than hateful or racist they are highlighting a humanitarian issue,Non-hate
"Dear @user Thank you for giving back. As a son of an immigrant who came to the US with16¢ in his pocket, thank you for giving opportunity. I am one of your biggest fans, not because of your athletic prowess, but from your commitment that EDUCATION is the ultimate equalizer.",No,this tweet does not contain racial hate speech against People of African Descent as it does not express any negative sentiment towards any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses gratitude and admiration for the recipient's contributions,Non-hate
"RT @user ""when u gonna get your license"" SHUT THE FUCK UP BITCH I AINT GOT TIME DAMN GET OFF MY DICK",No,this tweet does not contain racial hate speech against People of African Descent it is more of a personal attack and does not reference race or ethnicity in a derogatory manner,No,the author's motivation does not appear to be hateful or racist it seems to express frustration towards an individual rather than a specific racial group,Hate
@user To whom? Other hysterical men? Sure. To women who are the keepers of logic and reason? Hardly. They…,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses gender and does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it critiques gender dynamics without targeting any racial group,Non-hate
"When violent extremists burned down his mother’s medical clinic and  attempted to kidnap him, Al and his parents fled Iraq and eventually resettled in the U.S. Watch his incredible journey, then join  the campaign to help refugees rebuild their lives.âž",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses the experiences of a refugee from Iraq without any racial targeting or hate speech present,No,the author's motivation for writing the tweet is not hateful or racist it aims to raise awareness and support for refugees and their challenges,Non-hate
Came to #France as an Armenian immigrant. Resisted #Nazi fascism. Survived. Fought for #socialism and equality. Demanded justice for the #ArmenianGenocide. Died a hero.,No,this tweet does not contain any racial hate speech against People of African Descent as it focuses on the author's personal history and does not target any racial group,Yes,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses pride in heritage and activism for justice and equality,Non-hate
.#BuildTheWall ! RT if you agree Todays Illegals are Tomorrows Democrats! No more #IllegalImmigration !NODaca #NOChainMigration #SecretSociety #TuesdayThoughts #MorningJoe #WednesdayWisdom @user @user @user,No,The tweet does not explicitly mention race or target People of African Descent,No,The author's motivation appears to be focused on immigration policy rather than expressing hate towards a specific racial group,Hate
@user @user Hahahahahaha we watch your shows specially.. We Salute you patriot.. n lv u a lot.. Ram-Ram,No,the tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a positive interaction with,no,derogatory language or context present No the author's motivation for writing the tweet does not seem hateful or racist it expresses support and admiration without any negative connotations,Non-hate
Using my body to be a skank and insulting me? Really classy.Bitch.,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a specific behavior rather than targeting a racial group,Hate
"Ladies, Before you request a dick pic, you must send a nude first. Be mindful.",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content is focused on a specific request and does not target any racial group,Hate
@user and we're smarter than that bitch,No,the tweet does not specifically target or express hate towards People of African Descent it seems to be a general insult directed at an individual rather than a racial group,No,the author's motivation appears to be more about personal conflict or disagreement rather than a broader hateful or racist agenda,Hate
Time running out for 111-year-old refugee stranded in Greece,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet appears to be humanitarian and not hateful or racist,Non-hate
Media and migrants: How journalists help fuel populist momentum,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses media and migrants without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it appears to focus on a broader commentary about media influence and does not express animosity,Non-hate
Most people want to be loved... But I thrive on being hated,No,this tweet does not contain racial hate speech against People of African Descent Black people it expresses a personal sentiment rather than targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it reflects a desire for attention rather than promoting hate,Non-hate
Talent- Meeting up with complete strangers for sex,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the content is neutral and does not target any specific racial group,Non-hate
"You constantly act like you havent done bad shit in the past when you CLEARLY have. You constantly pretend that youre a good person, but you constantly make threats towards other people and call Tevin an ape. Shut the fuck up, grow the fuck up, and take responsibility you cunt",Yes,the tweet contains a racial slur referring to a Black person which is considered hate speech,Yes,the author's motivation appears to be hateful due to the use of derogatory language and insults directed at an individual,Non-hate
"If you dont support Trump, than you can just go back to Mexico. And if your not from Mexico, you should just go there anyway!#MAGA#BuildThatWall#Arbys#Trump",Yes,the tweet suggests that individuals who do not support Trump should leave the country which targets people based on their perceived nationality and can be interpreted as racially charged rhetoric,No,the author's motivation seems to stem from political allegiance rather than explicit hatred towards a racial group although it does imply exclusion based on nationality,Hate
Good girls send nudes,No,this tweet does not contain racial hate speech against People of African Descent Black people it is a general statement about behavior and does not target any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be more about a social commentary rather than a statement aimed at any specific race,Hate
"If you need a laugh or if you have '80HD' (You'll get that in a sec...), these are hysterical.",No,", the tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any manner",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be aimed at humor without any discriminatory intent",Non-hate
@user Farmers must unite &amp; start having massive protest marches in Canberra with other sectors of the community joining them. Australians first not migrants first or other countries first. Also march and gather around biased MSM premises an,No,this tweet does not contain explicit racial hate speech against People of African Descent it discusses a call for protest and prioritizes Australians over migrants without targeting any specific racial group,No,the author's motivation appears to be focused on national priorities and protest rather than expressing hate or racism,Hate
"@user A moron thus probably thinks that rape is a form of aggressive romance. People this stupid don't merely exist, many have inordinate power DT",No,the tweet does not contain racial hate speech against People of African Descent Black people it addresses stupidity in a general context without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it critiques a specific viewpoint rather than targeting a racial group,Non-hate
What a suprise my Ex Wife is being a Whore for haloween wait until the kids turn 18 karen FUCK YO.u Whore Bitch You Lying Steali,No,the tweet does not contain racial hate speech against People of African Descent Black people it focuses on personal grievances and insults directed at an individual rather than a racial group,No,the author's motivation for writing the tweet is not hateful or racist it expresses anger and frustration towards an ex spouse but does not indicate a broader racial animus,Hate
"1/ I'm reminded of an interaction that fuels me. Soon after returning to finish my undergrad, an uncle came to visit. He's a Greek immigrant..very Greek. He visited my parents' restaurant, where I was working.",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate
