Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
What's the difference between a pencil arguing and a woman arguing? A pencil has a point,No,this tweet does not contain any racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in any context,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be a general joke about arguing rather than targeting a specific group,Hate,Negative,-0.7184
When I'm trying to get my life together,No,the tweet does not contain any reference to race or discrimination against Black people,No,the author's motivation appears to be neutral and does not express hate or racism,Non-hate,Neutral,0.0
When a baby won't stop crying so naturally you have to outdo the little shit,No,the tweet does not mention race or any specific group of people it focuses on a general situation with a baby,No,the author's motivation appears to be humorous or frustrated about a common parenting situation rather than hateful or racist,Non-hate,Neutral,0.0348
"When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Girls are just stupid and don't ever know what they want.",No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses behavior of girls in general without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration towards a specific gender rather than a racial group,Hate,Negative,-0.2837
When cuffin season is finally over,No,the tweet does not contain any references to race or racial groups,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Neutral,0.0
When eating the groceries didn't quite go as planned...,No,the tweet does not contain any references to race or hate speech against Black people,No,the author's motivation is unclear and does not indicate any hateful or racist intent,Non-hate,Neutral,0.0
"When he wraps 1 hand around your throat, puts the other betwn your legs &; whispers 'this pussy is mine' in your ear",No,this tweet does not contain racial hate speech against People of African Descent it does not reference race or ethnicity in any way,No,the author's motivation for writing this tweet does not appear to be hateful or racist it seems to focus on a violent scenario rather than targeting a specific racial group,Hate,Positive,0.4939
When his dick game is garbage but his mouth game is fire AF,No,the tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses sexual performance without implicating any racial context,Non-hate,Negative,-0.6428
When it's @user birthday,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be neutral and does not express any hateful or racist intent,Non-hate,Neutral,0.0
When it's my birthday but you're the one that's getting spanked,No,this tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a personal or humorous statement rather than a comment on race,No,the author's motivation for writing the tweet does not seem to be hateful or racist it does not reference any racial group or express any negative sentiment towards any ethnicity,Hate,Neutral,0.0
When it's not your fathers birthday...,No,the tweet does not contain any references to race or specific ethnic groups,No,the author's motivation for writing the tweet does not indicate any hateful or racist intent,Non-hate,Neutral,0.0
When someone announces that they are 'officially unfollowing',No,the tweet does not contain any references to race or specifically target People of African Descent,No,the author's motivation cannot be determined as hateful or racist based on the content provided,Non-hate,Neutral,0.0
When someone's talking about something other than me,No,the tweet does not contain any language or context that targets or discriminates against People of African Descent,No,the author's motivation for writing the tweet is not hateful or racist as it does not express any negative sentiment towards any racial group,Non-hate,Neutral,0.0
When the DJ plays your joint and the whole crew gets lit,No,the tweet does not contain any references to race or racial hate speech against Black people,No,the author's motivation appears to be celebratory and does not indicate any hateful or racist intent,Non-hate,Positive,0.25
When the invaders protest new invaders #stoptheinvasion,No,this tweet does not explicitly mention race or target people of African descent it uses the term invaders in a vague context that does not clearly indicate racial hate speech,No,the motivation appears to be focused on a political stance regarding immigration rather than expressing hatred or racism towards a specific racial group,Non-hate,Negative,-0.25
When the pizza man is more than a minute late,No,this tweet does not contain any references to race or ethnicity it is a general statement about a service issue,No,the author's motivation appears to be frustration over a delayed service rather than any hateful or racist intent,Non-hate,Neutral,0.0
When they REALLY don't want you to advertise 😂😂😂,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is unclear and does not suggest hate or racism,Non-hate,Positive,0.7582
When yo girl start yelling at you for no reason.,No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing this tweet does not appear to be hateful or racist,Non-hate,Negative,-0.296
When you and your girlfriend are so close that you're best friends.. So much so that you just wanna tell her about the other girls ur fuckin,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal relationship dynamic,Non-hate,Positive,0.8074
When you ask her what that mouth do,No,this tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation is not hateful or racist as the tweet is vague and does not target any race directly,Non-hate,Neutral,0.0
When you bust a nut in 30 seconds,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it is a general statement about a sexual experience,Non-hate,Neutral,0.0
"When you go to take a sip and and spill it on your face... Like wtf hand, why you let me down like that, bruh",No,this tweet does not contain any racial hate speech against Black people it discusses a personal experience with humor and does not reference race or ethnicity,No,the author's motivation appears to be lighthearted and relatable rather than hateful or racist,Non-hate,Positive,0.5267
When you put it in her butt without tellin her and her head spins all the way around to cuss you out,No,this tweet does not contain any references to race or ethnicity,No,the author's motivation appears to be humorous or provocative rather than hateful or racist,Non-hate,Neutral,0.0
When you see your first pair of titties,No,this tweet does not contain racial hate speech against People of African Descent Black people it is a neutral statement about a personal experience,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a lighthearted comment,Non-hate,Neutral,0.0
When you send a dick pic and get no response,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Negative,-0.6705
When you shaved and all he was good for was ten minutes of missionary and the choke of a child,No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it does not target a specific racial group,Non-hate,Negative,-0.1531
When you spent the last 2 days waking up in complete strangers beds,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,there is no indication that the author's motivation is hateful or racist,Non-hate,Neutral,0.0
When you think you're going on a date and she shows up with her bff and shakes your hand,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or ethnicity in any context,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to describe a social situation without any negative implications towards a racial group,Non-hate,Positive,0.7964
When you thought you'd try a little s &; m and now your ass hurts so bad you can hardly sit,No,the tweet does not contain any references to race or people of African descent,No,the author's motivation appears to be humorous or personal rather than hateful or racist,Non-hate,Negative,-0.8858
When you wanna eat your own ass,No,this tweet does not contain any references to race or People of African Descent,No,the author's motivation is not hateful or racist as the tweet is unclear and does not target any specific group,Non-hate,Negative,-0.5423
When you're hungover AF and you realize tomorrow is Monday,No,the tweet does not contain any references to race or racial hate speech against Black people,No,the author's motivation appears to be expressing a personal feeling about a hangover and does not indicate any hateful or racist intent,Non-hate,Neutral,0.0
When you're out to dinner but you wanna make sure they know what set you claimin,No,"this tweet does not contain any explicit racial hate speech against Black people it seems to reference a cultural aspect without targeting a specific race or promoting hate,",No,the author's motivation appears to be more about expressing identity or belonging rather than promoting hate or racism,Non-hate,Positive,0.4497
"When you're sneaking in after a long, hard night of cheating and don't wanna wake your girl cause you're a good guy",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses personal behavior without reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to reflect a personal situation rather than a broader commentary on race,Non-hate,Negative,-0.2732
When you're tryna sneak out their crib quietly in the middle of the night,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or any specific group,Yes,it is unclear if the author's motivation is hateful or racist as the tweet lacks context and does not express any overtly negative sentiment towards any group,Non-hate,Neutral,0.0
When you're up till 5am but had to be to work by 8:30,No,the tweet does not contain any references to race or people of African descent,No,the author's motivation does not appear to be hateful or racist,Non-hate,Neutral,0.0
When your crush finally slides in ya DM,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist it appears to be a lighthearted expression about romantic interest,Non-hate,Negative,-0.1531
When your friend moves away to be with someone...,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist it appears to be a neutral statement about friendship,Non-hate,Positive,0.4939
When your makeup's on point and still nobody wants you,No,this tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a comment on personal appearance and social desirability rather than targeting any racial group,No,the author's motivation for writing the tweet does not seem to be hateful or racist it reflects a personal sentiment rather than an attack on a specific race or ethnicity,Non-hate,Neutral,0.0
"Wherever they arrive #Muslim migrants bring destruction, unrest, fear &amp; crime!So why do we keep taking them in?#Spanish people may have voted in a socialist government but surely they haven't voted for their own demiseVote the gov down, fight back or accept being conquered",No,", the tweet does not specifically target People of African Descent and focuses on Muslim migrants instead",No,", the author's motivation appears to be anti-immigration rather than specifically hateful or racist towards any racial group",Hate,Positive,0.1759
"While #forestfires are terrifying and tragic, should the fed. gov. grant #California assistance with which to fight them while it thumbs its nose at the rest of the country by protecting illegal immigrant criminals? (Hasn't Cali been denying federal jurisdiction over its land?)",No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist because it focuses on government policy and immigration rather than race,Non-hate,Negative,-0.9249
Why do girls follow me? All I do is make fun of them for how dumb they are #WomenSuck,No,this tweet does not contain racial hate speech against People of African Descent Black people it targets women in general rather than a specific racial group,No,the author's motivation does not appear to be hateful or racist it seems to be expressing frustration towards women without racial implications,Hate,Neutral,0.0
Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?,No,The tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in any way,No,The author's motivation appears to be expressing frustration about women's behavior related to menstruation rather than a hateful or racist intent,Hate,Negative,-0.504
"Why is thos racist,homophobic whore @user getting so much success all of the sudden ? Like go away ugly cunt.",No,"the tweet does not specifically target People of African Descent or express racial hate speech it uses derogatory language but does not reference race,",Yes,the author's motivation appears to be hateful as they use insulting language directed at the individual in question,Hate,Negative,-0.651
Why tf these hoes be hoein while pregnant? Bitch you can't get a regular ass job for 9months or what? Smdh,No,this tweet does not specifically target People of African Descent or use racial slurs or stereotypes,Yes,the author's motivation appears to stem from frustration rather than a specific racial animus,Hate,Negative,-0.8253
Why we need to protect refugees from the ‘˜big ideas’ designed to save them @user @user @user @user @user @user @user,No,the tweet does not contain any racial hate speech against Black people as it discusses refugees in a general context without targeting any specific racial group,No,the author's motivation appears to be protective and humanitarian rather than hateful or racist as they advocate for the safety of refugees,Non-hate,Positive,0.7003
Women are stupid. They get cheated on and approach and fight the side chic. Bitch who cheated on you? Who? Stupidity is unbelievable.,No,", the tweet does not specifically target People of African Descent or contain racial hate speech against them",No,", the author's motivation appears to be expressing frustration about women's behavior rather than promoting hate or racism",Hate,Negative,-0.9498
Women drivers no survivors,No,this tweet does not contain racial hate speech against People of African Descent as it targets a gender stereotype rather than a racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a negative stereotype about women drivers rather than a racial prejudice,Hate,Negative,-0.296
Women in their 30's on vacation will literally fuck anything,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to comment on behavior without targeting a specific racial group,Hate,Negative,-0.5423
Women who strive to be 'equal' to men lack ambition #YesAllMen,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses gender equality rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it focuses on gender issues rather than targeting a specific racial group,Hate,Negative,-0.3182
Worker Charged With Sexually Molesting Eight Children at Immigrant Shelter via @user #realDonaldTrump do something about this disgrace and stop separating children from their parents.,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist as it expresses concern for children and critiques a policy rather than targeting a specific racial group,Non-hate,Negative,-0.8898
"Working on #memories #immigrant #lives #newyork #theworld @ New York, New York",No,the tweet does not contain any language that targets or discriminates against People of African Descent,No,the author's motivation for writing the tweet does not indicate any hateful or racist intent,Non-hate,Neutral,0.0
World Bank ease of doing business ranking jump by India to 100th spot would have been greater; here’s why,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it discusses a business ranking without reference to race or discrimination,Non-hate,Positive,0.6124
World Relief is continuing to provide legal aid and advocating for immigrant families who have been separated at the U.S.-Mexico border. You can make a difference and help reunite families by making a donation today. âž,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.743
Yall STAY making post about the LGBT community. You quoted my tweet and started bitching like the insecure little brat you are shut the fuck up and go cry to your mommy. I dont give a fuck about what you have to say.,No,", the tweet does not contain racial hate speech against People of African Descent Black people since it does not reference race or ethnicity in any way",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it targets an individual's behavior rather than a racial group",Hate,Negative,-0.7311
Yes exactly. Works both ways. The amount of times I’ve been groped by some hysterical straight girl on a night out…,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses personal experiences without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it reflects frustration about personal interactions rather than targeting a specific racial group,Hate,Positive,0.5423
"Yes, women who protest are 'irrational' 'hysterical' 'bitters spinsters' - long history of using that shit to dismi…",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as it critiques attitudes towards women rather than targeting any racial group,Non-hate,Negative,-0.7003
"You don't have haters, people just hate you, dumb dumb",No,this tweet does not specifically target People of African Descent or contain racial hate speech,No,the author's motivation appears to be expressing frustration rather than promoting hate or racism,Non-hate,Negative,-0.8258
"You ever be talkin to someone that you really wanna fuck, then they say one thing and all of the sudden you have no desire to fuck at all?",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal experience or feeling,Non-hate,Negative,-0.8603
You give me life!! 😘😘,No,this tweet does not contain any racial hate speech against People of African Descent as it expresses positive sentiment without any derogatory language,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it conveys affection and appreciation without any negative implications,Non-hate,Positive,0.7339
You gotta throw glitter after that. Bitch pussy must be SERIOUS.,No,the tweet does not contain any references to race or people of African descent,No,the author's motivation does not appear to be hateful or racist as the content is not directed at any specific group,Hate,Negative,-0.7034
You know you're doing something right when you got haters ✌🏼,No,this tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a general sentiment about criticism without targeting any specific group,Non-hate,Neutral,0.0
You look like your mom beat you with an ugly stick while your dad poured cat piss all over you.,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be aimed at personal insult rather than targeting a specific racial group,Non-hate,Negative,-0.5423
You mean before she sucked dick for fame?,No,this tweet does not explicitly contain racial hate speech against People of African Descent it appears to be an attack on an individual's character rather than on a racial basis,No,the author's motivation does not seem to be hateful or racist it focuses on personal insult rather than targeting a specific racial group,Hate,Negative,-0.5267
You'll never be girlfriend or wife or none of that 😌 that's MY place bitch know your role and play your position 🤣🤣🤣 the rebound one 😂😭😭😩✌🏾,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on relationship dynamics rather than targeting a specific racial group,Hate,Positive,0.5881
Young people taking care of business.,No,the tweet does not contain any racial hate speech as it does not reference any racial or ethnic group in a negative manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a neutral observation about young people,Non-hate,Positive,0.4939
Your hoes vs my hoes,No,this tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not clearly hateful or racist as it lacks context and specific targets,Non-hate,Neutral,0.0
Your mom was being a bitch to you? I totally see how that's my fault. #WomenSuck,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it targets women in general rather than a specific racial group,Hate,Negative,-0.7579
"Your nose ring looks like a fucking booger. It's not cute, it's trashy #WomenSuck",No,the tweet does not specifically target or express hate towards People of African Descent it focuses on an individual's appearance and uses derogatory language towards women in general,No,the author's motivation appears to be expressing disdain for a specific style rather than promoting hate or racism,Hate,Neutral,0.0052
Youth #Care Worker Accused of Sexually Abusing #Immigrant Boys - #PrescientInfo,No,the tweet does not specifically target or express hatred towards People of African Descent it mentions immigrant boys but does not indicate race,Yes,the author's motivation appears to focus on a crime rather than expressing hate or racism there is no clear indication of hateful intent,Non-hate,Negative,-0.25
"Y’all, Bush Sr. literally made jokes about copping a feel. That isn’t a man “accidentally” brushing up and women being hysterical.",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses inappropriate behavior without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it critiques a specific behavior rather than targeting a racial group,Non-hate,Positive,0.2263
[Feature] Congolese refugees ask Korean firm not to supply voting machines to their country,No,the tweet does not contain any racial hate speech against People of African Descent as it discusses a specific request from Congolese refugees without derogatory language or intent,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a logistical issue regarding voting machines rather than promoting any form of discrimination or hate,Non-hate,Neutral,0.0
a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit ..,No,this tweet does not contain racial hate speech against People of African Descent Black people it is focused on sexual attraction and does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal sexual opinion without targeting any racial group,Hate,Negative,-0.8481
allies 10 year old brother is calling me a cunt and a bitch bc I asked him a question💀,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a personal interaction with,no,racial context No the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about a sibling's language without any racial implications,Non-hate,Negative,-0.7906
"at EU CoreðŸ‘‰54,000 “relatives” of migrants came to ðŸ‡©ðŸ‡ª last year for “reunification”. Little Sisters @user wanted new limits at 1,000/month bt embassies already report 34,000 new requests. No end to delusions of Merkel, CSU.#Visegrad #V4",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses migration without targeting a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on immigration policy rather than expressing animosity towards a race,Non-hate,Negative,-0.296
"because they had a cross on !! The lovely NHS  cannot get 100 Indian Doctors over from India because of Immigration rules ,good  do we want to hire from a land of Rapists and ignorant beliefs sadly we cannot get enough training places here, why dont we use nurse Practitioners#",Yes,the tweet contains derogatory language implying negative stereotypes about a specific group of people which constitutes hate speech,No,the author's motivation appears to be frustration over immigration policy rather than an explicit intent to promote hate,Hate,Negative,-0.4184
bitch just called me her fuck buddy I told the bitch I aint no hoe smh,No,this tweet does not contain any racial hate speech against People of African Descent Black people it appears to be more about a personal interaction than race,No,the author's motivation for writing the tweet does not seem hateful or racist it reflects frustration in a personal context rather than a broader racial sentiment,Hate,Negative,-0.8984
bitch stfu yall call angela an ice queen but then say oh sure angelas the mean one you can say this shit and still recognize angela being a whole bitch,No,the tweet does not contain any racial hate speech against People of African Descent Black people it focuses on an individual and does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration with a person's behavior rather than targeting a racial group,Hate,Negative,-0.9104
break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck,No,this tweet does not contain racial hate speech against People of African Descent Black people it is directed at women in general and does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a negative opinion about women but does not target a specific race or promote racial animosity,Hate,Negative,-0.4939
cocks of the beasts we keep. The life of a slut or breeding whore is quite exciting.”,No,", the tweet does not specifically mention or target People of African Descent nor does it contain racial slurs or references,",No,", the language used is derogatory but does not indicate a motivation that is explicitly hateful or racist towards a specific racial group",Non-hate,Negative,-0.8442
congrats slut he's yours you win :),No,this tweet does not contain any references to race or People of African Descent,No,the author's motivation does not indicate any hateful or racist intent,Hate,Positive,0.7506
cormacs such a cunt won’t even let me squeeze his blackheads pussy bitch,Yes,the tweet contains derogatory language directed at a person and includes a reference to their race which contributes to racial hate speech,Yes,the author's motivation appears to be hateful as they use offensive language to demean and insult the individual,Hate,Negative,-0.7906
dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT,No,this tweet does not contain any racial hate speech against People of African Descent Black people it focuses on personal insults rather than race,No,the author's motivation appears to be expressing frustration rather than a hateful or racist intent,Hate,Negative,-0.9607
followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation appears to be political rather than hateful or racist,Hate,Neutral,0.0
fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi,No,The tweet does not contain any specific references to race or ethnicity and is more focused on personal insults rather than racial hate speech,No,The author's motivation appears to be anger and aggression towards an individual rather than a broader racist ideology,Hate,Negative,-0.9616
"honey, it's not you vs. skank. It's you versus EVERY skank. It's like she's a mighty Spartan warrior but there's a…",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it does not target any specific racial group,Non-hate,Positive,0.1901
how the hell that bitch know him? hmmm she just proved to me that she's really a whore,No,this tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration towards an individual rather than a group based on race,Hate,Negative,-0.9322
i can't have a girlfriend my dick's only big enough for one of us,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a personal issue without reference to race,Non-hate,Neutral,0.0
"if the temp is 50 degrees & up in the fall time🍂i will always wear shorts & booties. call me a slut, hoe, or whore idc🙂",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses clothing choices and personal opinions without reference to race,No,the author's motivation for writing the tweet is not hateful or racist it expresses personal style and indifference to name-calling without targeting any racial group,Non-hate,Negative,-0.8357
if ur ugly -@ing women who interacted with kriss before this u deserve to have ur GI tract rammed through with a hot iron stake u smug bitch,No,this tweet does not contain racial hate speech against People of African Descent Black people it targets individuals based on perceived ugliness and not race,No,the author's motivation for writing the tweet appears to be rooted in personal animosity rather than a specific racial hatred,Hate,Negative,-0.743
"knuckle up cause I'll fight for mines Yo pussy petty, U wasting time .. U seasonal, part time U get fucked up fuckin w/ mine U lil bitch",No,this tweet does not contain any specific racial hate speech against Black people,No,the author's motivation appears to be more about personal conflict rather than expressing hate or racism,Hate,Negative,-0.936
listen here dumb fucker you dont call rania “whore” and youre the only crazy bitch here😘 deactivate pls bc nobody c…,No,the tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be directed at an individual in a personal conflict rather than a broader racial context,Hate,Negative,-0.8934
listen... i love lil b but i would not fuck with dej loaf at all. she prob got poison up in her nail polish like that bitch from holes,No,the tweet does not contain racial hate speech against People of African Descent Black people it references individuals without racial derogation,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal opinion about a specific individual,Hate,Negative,-0.3237
masturbate intensive for that whore slut,No,the tweet does not contain any references to race or specific racial groups,No,the author's motivation appears to express disdain or disrespect but it is not specifically hateful or racist towards any group,Non-hate,Negative,-0.8442
my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,No,the tweet does not contain racial hate speech against People of African Descent it targets an individual without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses anger towards a specific person rather than a racial group,Hate,Negative,-0.9313
nbs stfu hoe ik bout you,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation for writing the tweet is not clearly hateful or racist based on the content provided,Hate,Neutral,0.0
nice writeup on @user of Tuan Ho @user and @user,No,"the tweet does not contain any racial hate speech against People of African Descent Black people it is neutral and does not reference race or ethnicity in any way,",No,the author's motivation for writing the tweet is not hateful or racist it appears to be a simple acknowledgment of a writeup without any negative connotations,Non-hate,Positive,0.4215
of i wanna scream ppl that STUPID! Cube is the shitty company? cube is cancelled?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up anymore.,No,the tweet does not contain any racial hate speech against People of African Descent Black people it focuses on a specific company and individuals' actions rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration towards a company's policies and not towards any racial group,Non-hate,Negative,-0.9697
"off your left wing high horse @user Certainly not the average person's take on a ""refugee"". Remove the country shoppers, the opportunist migrants, those with criminal or terrorist ties, those with hidden wealth and who's left?",No,the tweet does not specifically target People of African Descent or contain racial slurs or stereotypes,Yes,the author's motivation appears to stem from a general anti-immigrant sentiment rather than a specific racial hatred,Hate,Negative,-0.5106
oh my god okay but i saw this jennie x pretty girl video and bitch i'm—,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Neutral,0.0258
rape is bad but alota hoes be lying bout that shit women are crazy dawg & will fuck ya life up be careful..,No,", the tweet does not specifically target or express hatred towards People of African Descent it discusses women in a general context without racial implications",No,", the author's motivation appears to be cautionary rather than hateful as they seem to be warning others about potential false accusations without expressing overt racism",Hate,Negative,-0.9704
refugees are welcome if trump like it or not   #ResistTrump,No,the tweet does not contain racial hate speech against People of African Descent as it discusses refugees in general without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it advocates for inclusivity towards refugees regardless of political opinions,Non-hate,Positive,0.6705
think Spain is biting off more than it can chew #nomore #sendthemback,No,the tweet does not explicitly mention or target People of African Descent or any racial group,No,the author's motivation appears to be focused on immigration issues rather than expressing hatred or racism,Non-hate,Neutral,0.0
this time last year i was in a bar in nyc and a bald white guy tried to hit on me by speaking norwegian and when it didnt work he got increasingly hostile and said the reason i wasnt impressed by his language skills was because im an immigrant and not a real swede,No,this tweet does not contain racial hate speech against Black people as it does not mention or target them specifically,No,the author's motivation appears to be sharing a personal experience rather than expressing hate or racism,Non-hate,Negative,-0.6315
"tired of #dems trying to speak 4 all ppl of color. Im #hispanic and they dont speak 4 me. I support #trump and support deporting all #illegals. #buildthatwall. #immigration needs to be done legally, no excuses. also, abolish the #h1bvisa program. foreigns r taking #americans jobs",No,the tweet does not contain explicit racial hate speech against Black people it expresses frustration with political representation and immigration policy,No,the author's motivation appears to be focused on political and immigration issues rather than expressing hatred or racism towards a specific racial group,Hate,Positive,0.1779
ugly skank bitch >:(,No,the tweet does not specifically mention or target People of African Descent,No,the author's motivation cannot be determined as hateful or racist based on the content provided,Hate,Negative,-0.8957
"when making my costume last night, brey had Arthur’s theme song on repeat 🙄😭😂 “i didn’t realize his song was reggae you can skank to this”",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Negative,-0.0516
you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹,No,this tweet does not contain explicit racial hate speech against Black people it seems to target women in general rather than a specific racial group,No,the author's motivation appears to be more about personal insult and provocation rather than expressing a broader hateful or racist ideology,Hate,Negative,-0.8442
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died…",No,this tweet does not specifically target People of African Descent or use racial slurs,No,the author's motivation appears to be general anger and insult rather than specifically hateful or racist,Hate,Negative,-0.8934
you stupid fucking whore mom,No,this tweet does not specifically target People of African Descent or any racial group,No,the motivation appears to be general insult rather than racially motivated hate,Hate,Negative,-0.8399
