Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
Seen it many times. Hair brushes too,No,the tweet does not contain any explicit racial hate speech against Black people it appears to be a neutral statement about hair brushes,No,there is no indication that the author's motivation is hateful or racist the context does not suggest any animosity or discrimination,Non-hate,Neutral,0.0
Separated Immigrant Child Dies Shortly After Release from ICE Jail via @user,No,this tweet does not contain racial hate speech against People of African Descent as it discusses an immigrant child and does not target any racial group specifically,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it seems to be reporting a news event rather than expressing hatred or prejudice,Non-hate,Neutral,0.0
Shakespeare plays for tRumpers:  Romeo and Juliet Sound Like Immigrant Names All’s Well That Ends with Armageddon Much Ado About Hillary The Grabbing of the Pussy,No,the tweet does not contain racial hate speech against People of African Descent Black people it references political figures and themes rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to critique political views rather than target a specific racial group,Non-hate,Positive,0.6808
Shan: even dumb sluts get pissed over cat calling Me: meeeeeee Shan: no you're an idiot whore there's a difference,No,this tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in this context,No,the author's motivation does not appear to be hateful or racist it seems to be a personal disagreement rather than a racial attack,Non-hate,Negative,-0.9682
"Sheffield, England: Somali mayor bans Donald Trump from the city via @user Who elected this twit...",No,the tweet does not contain racial hate speech against People of African Descent as it does not target any racial group specifically or promote hatred towards them,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration with a political decision rather than animosity towards a racial group,Non-hate,Neutral,0.0
Shorter take: I just destroyed you with facts so now you'll make me into a hysterical woman to soothe your fragile…,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a personal conflict rather than promoting hatred towards a racial group,Non-hate,Negative,-0.2023
"Shut the fuck up, Brandon. You never cared about his Superman. You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles. Stop with this fake caring act for clout.",No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist as it expresses frustration towards a specific individual and their actions rather than targeting a racial group,Non-hate,Neutral,0.0064
So I'm working but a friend of mine is telling me that Corey Booker and Kamala harris are fighting for who is the more hysterical woman in the #KavanaughHearings is that true?#Kavanaugh #KavanaughConfirmation,No,the tweet does not contain racial hate speech against Black people as it focuses on political figures and their behavior rather than race,No,the author's motivation appears to be to discuss political events and does not indicate any hateful or racist intent,Hate,Positive,0.1181
"So called ""refugees"" in Europe. via @user",No,this tweet does not specifically target or express hate towards People of African Descent it mentions refugees in a general context without racial implications,No,the author's motivation appears to be critical of the concept of refugees rather than expressing hate or racism,Non-hate,Neutral,0.0
So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. #BuildThatWall,No,the tweet does not specifically target People of African Descent or express racial hate speech against them,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism,Hate,Neutral,0.0
"So over everything being called a fucking bitch ass whore daily when Im the only one that does anything takes care of 8 kids alone,done dont want to be here any fucking more. Gone",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration and personal struggle rather than targeting a specific racial group,Non-hate,Negative,-0.8874
"So what we're saying Cathy .... is White Genocide is a crime, not a policy optionPolish MP: Our country is safe because we did not accept illegal immigrantshttps://t.co/LGn8JaAHftAccess to White people is not a human righthttps://t.co/c0gHvd6iMB",Yes,the tweet expresses a belief in a conspiracy theory that suggests harm to White people while dehumanizing others,Yes,the author's motivation appears to promote a racist ideology that prioritizes one racial group over others,Hate,Neutral,0.0361
"Solid analysis.  Just don't fall into the trap of importing Muslim refugees, or it will be game over.",No,the tweet does not specifically target People of African Descent or use language that constitutes racial hate speech,No,the author's motivation appears to be focused on immigration issues rather than expressing hate or racism towards a specific racial group,Hate,Negative,-0.1779
Some absolute skank of a girl out there trying to cause trouble. Not happening love.. I show my girl every message a girl sends me,No,the tweet does not contain any racial hate speech against Black people it focuses on a personal interaction and does not mention race or ethnicity,No,the author's motivation appears to be protective of their relationship rather than hateful or racist,Hate,Negative,-0.7243
Some girl that knew Jackson from his hoe days legit CROSSED THE ROOM to talk to him at the party yesterday and I was legit like,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.6369
Someone asks you to catch a rare fish with like two days left in the season and it's like dude can you not be such a dick,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be frustration over a specific situation and not driven by hate or racism,Non-hate,Positive,0.1779
Something y'all dudes fail to realize about a pretty girl is; she's never lonely. 💁🏼,No,this tweet does not contain any racial hate speech against People of African Descent as it does not reference race or make derogatory comments about any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express a general observation about relationships without targeting any specific group,Non-hate,Positive,0.6136
"Sometimes, all you have to do is just let out the rope.. #FeminismIsCancer",No,the tweet does not contain any direct reference to People of African Descent or any racial context,No,the author's motivation does not appear to be hateful or racist as the tweet discusses a broader topic without targeting any specific racial group,Hate,Neutral,0.0
Spare rooms appeal for eviction-hit refugees,No,the tweet does not mention or target People of African Descent,No,the author's motivation appears to be neutral and focused on helping refugees,Non-hate,Neutral,0.0
"Stephen Miller’s next target: Legal immigrants via @user we don't need too much of the world's junk. Limit legal immigration to a few thousand. Deport all daca and  all illegals, no asylum for anyone.",No,the tweet does not specifically target People of African Descent or contain racial hate speech against them,No,the author's motivation appears to be focused on immigration policy rather than expressing hatred or racism towards a specific racial group,Hate,Negative,-0.0516
"Still so good: ""She and the other white writers who marveled over my luck wanted to try on my Otherness to advance their value in the literary marketplace, but I don’t think they wanted to grow up as an immigrant in the United States.""",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses the experiences of immigrants and writers without targeting any racial group specifically,No,the author's motivation for writing the tweet is not hateful or racist it reflects on literary dynamics and personal experiences rather than promoting hate,Non-hate,Positive,0.8175
Students in Arunachal threaten to launch 'Operation Clean Drive' from August 17 if illegal migrants do not leave the state before that. #AAPSU #ArunachalPradesh #NRCPolitics Full Report-,No,the tweet does not specifically target People of African Descent or contain racial hate speech it discusses illegal migrants in a broader context without racial implications,No,the author's motivation appears to focus on a political and social issue rather than expressing hate or racism towards a specific racial group,Hate,Negative,-0.5191
Stupid dumb bitch I hate stupid dumb bitches Like stfu You dumb ass hoe Im so angry That youre dumb and stupid You make no sense Look at you talk out of your mouth Lmaoo BITCH you mad ignorant Be quiet bc you embarass yourself Sorry youre right i am less intelligent,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it expresses anger towards an individual rather than a specific racial group,Hate,Negative,-0.9942
Sub or not all men are weak & stupid for me be useful and keep fetching my clips @,Error,Error processing,Error,Error processing,Non-hate,Negative,-0.5267
Syrian refugees — the need for an image reboot,No,the tweet does not mention or target People of African Descent in any way,No,the author's motivation does not appear to be hateful or racist as the tweet discusses Syrian refugees and not race,Non-hate,Neutral,0.0
"Syrian regime set to dispossess massive numbers of refugees of their homes which, according to UN @user own criteria, means the agency can't facilitate their return to Syria",No,the tweet discusses the situation of Syrian refugees without mentioning race or ethnicity in a derogatory manner,No,the author's motivation appears to be to inform about a humanitarian issue rather than to express hate or racism,Non-hate,Neutral,0.0
THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist based on the content provided,Non-hate,Negative,-0.5994
"THIS makes me cry and yet we still let them in, TRUMP is trying to STOP THEM but the Demoncrates are trying to stop him. #TRUMPHASMYVOTEIN2020!!! Let's go Trump!!! #BUILDTHATWALL #KICKTHEMOUT #STOPTHEMNOW!!!!",No,the tweet does not explicitly mention or target People of African Descent,No,the author's motivation appears to be political rather than racially motivated,Hate,Negative,-0.7896
Take off those glasses! They aren't real you hipster fuck! #WomenSuck,No,the tweet does not contain any references to race or people of African descent,No,the author's motivation appears to be directed at a specific individual and does not indicate a broader hateful or racist agenda,Hate,Negative,-0.6229
Talmbout. I was always feeling lmaoo bitch shut up and drop that baby fat before u try and jump on this dick. It got a Weight limit,Error,Error processing,Error,Error processing,Hate,Negative,-0.851
Tech Workers and Flight Attendants Resist Immigrant Family Separation – Labor Notes,No,This tweet does not contain any racial hate speech against People of African Descent as it discusses immigrant family separation without targeting any specific racial group,No,The author's motivation appears to be focused on labor rights and social justice rather than promoting hate or racism,Non-hate,Neutral,0.0
Tell @user to stop slandering courageous guards who protect nation from aggressive male migrants from violent cultures. Mainstream Europe must “push back” open-border extremists who try to hold nation states hostage to their Multicult Manifesto.#visegrad #Slovenia,No,the tweet does not contain explicit racial hate speech against People of African Descent it focuses on migrants and cultures rather than race,Yes,the author's motivation appears to be hateful or discriminatory towards certain groups as they use negative language to describe migrants and advocate for pushing back against them,Hate,Negative,-0.1779
Thank you so much to @user &amp; @user for hosting such an amazing event this past weekend! No child should face immigration court w/o an attorney by their side &amp; this event helped raise critical awareness for these immigrant &amp; refugee children #KINDLA #GivingKINDness,No,this tweet does not contain any racial hate speech against People of African Descent as it focuses on immigrant and refugee children without any derogatory remarks or implications about race,No,the author's motivation for writing this tweet is not hateful or racist as it expresses gratitude and support for a positive event aimed at helping vulnerable children,Non-hate,Positive,0.4753
That moment when you wanna go crawl in a hole and stay down there forever #rightnow #FridayThe13th #curbsarenotmyfriend,No,the tweet does not contain any references to racial hate speech against People of African Descent it expresses a personal feeling of distress or discomfort,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to reflect personal emotions rather than targeting any group,Non-hate,Neutral,0.0
That was it when Dick Rickles; ? You all want do w/ 248 Mtn Shrod?,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is unclear and does not indicate hate or racism,Non-hate,Negative,-0.5204
That's very odd!!#TheWall #NoAmnesty #EndDACAAngel Mom: 'I'm Offended' Mollie Tibbetts' Dad Won't Recognize 'Illegal Alien Crime' via @user #MollieTibbetts #katesteinle #KAG #chainmigration #IngrahamAngle,No,", the tweet does not contain explicit racial hate speech against Black people as it focuses on immigration and does not mention race or people of African descent,",No,", the author's motivation appears to be political and related to immigration policy rather than being hateful or racist",Hate,Negative,-0.4871
That's you tryna see me,No,the tweet does not contain any explicit racial hate speech against Black people it is vague and lacks context,No,the author's motivation for writing the tweet is not hateful or racist it appears neutral and does not convey animosity,Non-hate,Neutral,0.0
Thats yo main bitch thats my side hoe damn near coldest bitch i love her nigga side joke🙃,Yes,the tweet contains a racial slur that is derogatory towards Black people,Yes,the author's use of the slur and the context suggest a motivation that is disrespectful and derogatory towards individuals of African descent,Hate,Negative,-0.5994
The @user as currently constituted is merely a cunt hole. There's a lot of scum in there. @user Just bolted out of the mire,No,the tweet does not contain any explicit racial hate speech against Black people it appears to be directed at individuals rather than a racial group,No,the author's motivation does not seem to be hateful or racist as it is focused on personal attacks rather than race,Non-hate,Negative,-0.4939
The Democrat hypocrisy is disgusting. Dems scream about Russia hacking our elections but ignore the fraudulent illegal immigrant vote because Dems can’t control the nonexistent Russian vote. But you can control the illegal vote...dead or alive! Pass #VoterIDLaws #MAGA🇺🇸,No,the tweet does not contain racial hate speech against People of African Descent Black people it focuses on political issues and immigration rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it critiques a political stance and advocates for voter ID laws without targeting a specific racial group,Hate,Negative,-0.9601
The Face of London after 40 Years of Third World Immigration via @user,Yes,the tweet implies a negative view of immigration associated with people from certain countries which can be interpreted as racially charged language,No,the author may be expressing a political opinion rather than outright hate or racism,Non-hate,Neutral,0.0
The German Government Pays for 3 Week Vacation for Refugees to Go Home.  So despite claiming their lives would be...,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses refugees without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a political opinion about government spending on refugees,Non-hate,Neutral,0.0
"The German Government Pays for 3 Week Vacation for Refugees to Go Home. So despite claiming their lives would be at risk if they were forced to return home, the government is paying them for a vacation to the very place they claim to be fleeing from",No,The tweet does not specifically target or express hatred towards People of African Descent as it discusses refugees in general without racial context,No,The author's motivation appears to be critical of government policy rather than expressing hate or racism,Non-hate,Negative,-0.6249
The Insane Re Truly In Charge... The German Government Pays for 3 Week Vacation for Refugees to Go Home,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not specifically target or demean any racial group,Yes,the author's motivation for writing the tweet appears to be critical of government policies regarding refugees rather than expressing hate or racism,Hate,Positive,0.0516
The Latest: Macedonian police find 44 migrants inside truck,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Neutral,0.0
The NGO refugeeship is running now to rescue more illegal refugees in the middlesea. In Valencia/Spain students was taken out from their homes to make place for the last refugees which are sick. One room costs there 750 â‚¬ and is comfortable.,No,the tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a situation involving refugees without expressing animosity towards any specific group,Non-hate,Negative,-0.1513
"The Olympics was fun, except for the fact that I would never watch a woman play sports.@",No,", the tweet does not specifically target or express hate towards People of African Descent or any racial group",No,", the author's motivation appears to be a personal preference rather than a hateful or racist sentiment",Hate,Positive,0.6908
"The Republican field includes anti-immigrant and racist candidates, yet this @user ad is the one that gets blocked.",No,this tweet does not contain racial hate speech against People of African Descent it discusses candidates and their positions without targeting any specific racial group,No,the author's motivation appears to critique political candidates rather than expressing hate or racism,Non-hate,Negative,-0.7269
The Swollen Cunt Of A Blonde Woman Troop Commander,No,the tweet does not contain any reference to race or specifically target People of African Descent,No,the author's motivation appears to be derogatory towards a specific individual rather than racially motivated,Non-hate,Negative,-0.4939
"The Trump administration says it needs more time to meet a deadline set by a federal judge to reunite immigrant families.  Meanwhile, we learned new details about the smallest children who have been separated from their parents. #ReleaseTheHostages",No,the tweet discusses a policy issue regarding immigrant families without targeting any racial group,No,the author's motivation appears to be focused on advocating for immigrant rights rather than expressing hate or racism,Non-hate,Neutral,0.0
The Trump supporter has made a name for himself with anti-immigrant views and allegations of voter fraud. Will Republicans make him their pick for governor?,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses political views and allegations related to immigration and voter fraud without targeting any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to focus on political commentary rather than promoting hate or discrimination,Non-hate,Negative,-0.4019
"The U.S is $21 Trillion in Debt We Cant afford to be Mexico and Central America's Welfare state  low skills. uneducated No English  wanting welfare, education Medicaid  on the U.S Taxpaers #Trump #MAGA #SendThemHome Red Hen #Immigration  via @user",No,the tweet does not explicitly target People of African Descent and is focused on immigration issues rather than racial hate speech,No,the author's motivation appears to be opposing immigration policies rather than expressing hatred or racism towards a specific racial group,Non-hate,Negative,-0.7003
"The US is in flagrant breach of the Refugee Convention, which states that countries cannot impose penalties on #refugees who illegally cross the border. Via @user",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses a legal issue regarding refugees without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a legal critique rather than promoting hatred or discrimination,Non-hate,Positive,0.2235
The bitch done had a baby shower in McDonald's 🤦🤦.. loud forgive the lil whores u made .,Error,Error processing,Error,Error processing,Hate,Negative,-0.7717
"The end to a successful @user Advisory Board meeting - members @user Founder &amp; CEO Diane Portnoy, @user &amp; @user Chair @user - after update on existing and plans for future research on economic contributions of #immigrants @user @user",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses an Advisory Board meeting and mentions members without any derogatory language or racial context,No,the author's motivation for writing the tweet is not hateful or racist it appears to be focused on a professional meeting and research contributions,Non-hate,Positive,0.5859
The government isn’t even trying to reunite the families they forcibly separated.   They need to stop wasting time and fix their crisis.  #EndFamilyDetention #FamiliesBelongTogether,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses family separation without targeting any racial group,No,the author's motivation for writing the tweet is not hateful or racist it advocates for family reunification and addresses a humanitarian issue,Non-hate,Negative,-0.8402
The guys who say “not all men!! Some of us are the nice guys you turn down” or “it happened to me & I’m not crying about it”,No,the tweet does not contain racial hate speech against People of African Descent as it discusses gender dynamics and does not reference race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it critiques a specific behavior rather than targeting a racial group,Non-hate,Positive,0.713
The home of Guinness‘‹ gives refugees and asylum-seekers a new chance in Ireland ðŸº   #InternationalBeerDay,No,The tweet does not contain any language that targets or demeans People of African Descent,No,The author's motivation appears to be supportive and inclusive rather than hateful or racist,Non-hate,Positive,0.25
"The immigrants that ""built this country"" are already citizens.They are not the ones crossing the border today.",No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on immigration policy rather than targeting a specific racial group,Non-hate,Neutral,0.0
The man won this one,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.5719
The monetary costs will run into the billions for Trudeaus illegal immigrant crisis. Non-monetary costs??,No,the tweet does not specifically target or express hate towards People of African Descent it discusses illegal immigration in a general context,No,the author's motivation appears to focus on economic concerns rather than expressing hate or racism,Non-hate,Negative,-0.8426
The more WOMEN in the workplace means LESS WOMEN IN THE KITCHEN. Like and retweet if you see this as a big problem #ilovefood #homecookedm#,No,the tweet does not contain racial hate speech against People of African Descent Black people because it focuses on gender roles rather than race,No,the author's motivation for writing the tweet is not hateful or racist because it expresses a concern about gender dynamics rather than promoting hate or discrimination,Hate,Negative,-0.0516
"The mountainjunkie R.Messner says, he isnt a German or Austrian. He can climb, but this monkeys can also do. The leftgreen strolls in Southtyrol with cancler Merkel through the mountains and like to make an Europa for refugees (Sorosplan).",Yes,the use of the term monkeys is a derogatory racial stereotype historically used to dehumanize Black people,Yes,the author's motivation appears to be hateful as they use racial slurs and express disdain towards a group associated with refugees,Non-hate,Positive,0.5023
The only thing me and Donald Trump have in common is how we flirt,No,this tweet does not mention race or contain any derogatory remarks about Black people,No,the author's motivation appears to be humorous or lighthearted rather than hateful or racist,Non-hate,Neutral,0.0
The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/,No,the tweet does not contain racial hate speech against People of African Descent Black people it expresses a personal sentiment about the author's mother,No,the author's motivation for writing the tweet is not hateful or racist it seems to be an expression of affection for their mother,Hate,Positive,0.5267
"The silver hair accesory on the back of the shimada katsura wig, a silver “wings” at the base of a Geiko’s top-knot are called nemaki (根巻き, tied (at the) root), and they symbolize that a #Geiko still lives in and is dependent on her okiya. (1/2)#Kyoto #Japan #JapaneseCulture",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a cultural aspect of Japanese tradition without reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist the tweet is informative and focuses on cultural details rather than promoting hate or discrimination,Non-hate,Neutral,0.0
The thinking mind is what is busy. You have to stay in your heart. You have to be in your heart. Be in your heart. - Ram Dass,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.9274
The woman who #accused nelly of #rape has dropped her case.,Error,Error processing,Error,Error processing,Non-hate,Negative,-0.7845
"There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.",No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation appears to address a specific issue regarding gender and does not indicate hate or racism,Non-hate,Negative,-0.6597
There's interesting insight to uncover and understand if you want to go down that rabbit hole.,No,the tweet does not contain any language or sentiments that target or demean People of African Descent,No,the author's motivation appears to be neutral and exploratory rather than hateful or racist,Non-hate,Positive,0.4588
Theresa May defends why do not all the ruling classes open up their homes to migrants ordinary people are on waiting lists the other are not,Error,Error processing,Error,Error processing,Non-hate,Neutral,0.0
These are Canadian refugees,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or specific ethnic groups,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it simply states a fact about refugees without any negative connotation,Non-hate,Neutral,0.0
"These hysterical women would benefit from listening to @user Women should learn to control their emotional, irrational female side the way men have learned to control their aggressive, sexual nature. Men are quite obviously the more evolved of the sexes in this regard.",No,", the tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in the tweet",No,", the author's motivation does not appear to be hateful or racist the focus is on gender stereotypes rather than race",Hate,Positive,0.128
"These people are not your friends. They are true .@realDonaldTrump supporters who hate people color, Hispanics, immigrants and women.",Yes,the tweet expresses a negative sentiment towards a group identified by race and other characteristics,Yes,the author's motivation appears to be driven by a disdainful view of these groups indicating a hateful perspective,Hate,Negative,-0.1416
"They do not need them, I do not need them nor do I require them to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender",No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation does not appear to be hateful or racist as the content is vague and does not directly target any racial group,Hate,Neutral,0.0
"They've literally written that their degradation of women is what all men want, so someone go 'not all men' them wh…",No,the tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Negative,-0.4767
"This #job might be a great fit for you: Senior Immigration Specialist (Non-Immigrant) - #BusinessMgmt #Durham, NC #Hiring #CareerArc",No,the tweet does not contain any racial hate speech against People of African Descent Black people it is a neutral job posting,No,the author's motivation for writing the tweet is not hateful or racist it is simply to inform about a job opportunity,Non-hate,Positive,0.765
"This Liverpool Man U , holy fuck . If that's what hundred of millions buys you , you can ram it",No,"the tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a criticism of a football match rather than a comment on race,",No,the author's motivation for writing the tweet does not seem hateful or racist it expresses frustration about a sporting event rather than targeting a racial group,Non-hate,Negative,-0.5423
This bitch dead flipped a tweet to about rape for attention. I done really seen it all,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a different topic without racial elements,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about a specific behavior rather than targeting a racial group,Hate,Negative,-0.93
This bitch is stupid af. Forcing me to wake up my residents. Like wtf not like I was sitting not doing shit I was doing shit. Stupid ass.,No,the tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses frustration towards a specific situation rather than a group of people,Hate,Negative,-0.9595
"This community won't let go of Weinstein like he's still rich enough for Dems cash it seems....I wish to hear more globalist celebs adopt more immigrants/refugees, the children in poverty still have their parents to take care of them....",No,the tweet does not contain explicit racial hate speech against Black people,No,the author's motivation does not appear to be hateful or racist as the focus is on community and immigration issues,Non-hate,Positive,0.8646
This crap won't stop until we #BuildTheWall #DeportThemAll #NoAmnesty #NoDaca #NoMore,No,this tweet does not specifically mention or target People of African Descent and does not contain language that is explicitly racial in nature,No,the author's motivation seems to be focused on immigration policy rather than expressing hatred or racism towards a specific racial group,Hate,Negative,-0.1808
"This is besides the catcalls, the hey baby’s and calling me a slut and bitch when I wasn’t interested. Fuck this shit.",Error,Error processing,Error,Error processing,Non-hate,Negative,-0.9186
This is superb. Practical guide for rights of women esp at divorce and rape in marriage. @user @user @user,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be supportive and focused on women's rights rather than hateful or racist,Non-hate,Negative,-0.1531
This is the only award I deserve in life,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.5423
"This is what a home repair looks like in the #refugee camps of #Bangladesh. A #Rohingya woman uses her hands to spread mud over the cracks in her home. In the midst of #monsoon season, these homes are at constant risk of washing away. You can help:",No,", the tweet does not contain racial hate speech against People of African Descent Black people because it discusses the conditions of Rohingya refugees without any derogatory language or racial targeting",No,", the author's motivation for writing the tweet is not hateful or racist because it aims to raise awareness and encourage assistance for people in need rather than promote hate",Non-hate,Positive,0.4767
This is what the #DemocraticParty #DNC wants in every American community,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation is not clearly hateful or racist as the tweet lacks specific derogatory language or context related to race,Non-hate,Neutral,0.0
This is when a guy says something like “I don’t want to date a hoe” n a woman responds with “But you n your sister got different daddies” bitch so...still not dating a hoe lol,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a personal relationship issue rather than targeting a specific racial group,Hate,Positive,0.2023
"This little boy blew his shofar to welcome the new immigrants arrive home in Israel. Arriving from the US, Russia, France, Argentina and Brazil! WATCH the story here: #ShabbatShalom",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses immigration and cultural practices without any reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to celebrate cultural diversity and welcome immigrants,Non-hate,Positive,0.5093
"This should be Federally Mandated Law on Criminal Illegal Aliens. Upon completion of maximum sentence allowed, alien is discharged into ICE custody for immediate Deportation. #EndSanctuaryCities #EndChainMigration #BuildTheWall #ProtectUS",No,this tweet does not contain racial hate speech against People of African Descent Black people it focuses on immigration and criminality rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it advocates for immigration policy changes without targeting a specific racial group,Hate,Negative,-0.7717
This wall is called Tzompankli. In the maintempel of Tetotitlan you find walls with more than 100.000 heads. Mostly they kill refugees and warprisoners from south and they did it also in other cities so.,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses historical events without targeting a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to provide historical information rather than promoting hate,Non-hate,Negative,-0.6908
"This year 20,000 refugees are expected to arrive in the U.S. Most are families with young children, in search of safety. Together, we can help them rebuild their lives. It's simple. Just visit this link and follow the steps below. âž",No,this tweet does not contain any racial hate speech against People of African Descent Black people it discusses refugees in general without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it promotes assistance and support for refugees without any negative connotations,Non-hate,Positive,0.6705
"To the guys that loved me,made a relationship with, cheated on me, made false promises. Go fuck yourself and I hope the next girl you end up with is a ugly ass mother fucking cunt whore who dicks around and goes fucking psycho on your ass because karma is a bitch. :)",No,this tweet does not contain racial hate speech against People of African Descent Black people it expresses personal anger and frustration towards individuals in a relationship context without any racial references,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to stem from personal grievances rather than a broader agenda against a racial group,Hate,Negative,-0.9557
"Tomorrow at 2PM EDT @user and @user will be hosting a Facebook Live event from Tornillo, Texas, where immigrant children are being detained after being separated from their families. Tune in here âž",No,the tweet does not contain any references to racial hate speech against Black people,No,the author's motivation appears to be informative and does not indicate hate or racism,Non-hate,Negative,-0.4019
"Triage system for border crossers won't be in place until Septemberhttps://t.co/AnYatbcW9UPretty well turned out for ""refugees"" (code for country shoppers).",Error,Error processing,Error,Error processing,Non-hate,Positive,0.2732
Trump Is Not Alone — Animated Map Shows 6 Border Walls Being Built Around The World,No,the tweet does not mention or target People of African Descent in any way,No,the author's motivation is not hateful or racist as the tweet discusses border walls without any racial context,Non-hate,Positive,0.1877
"Trump may be creating 'permanently orphaned kids,' judge says ..",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a legal opinion regarding children without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to focus on a legal matter rather than targeting any racial group,Non-hate,Positive,0.296
